snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Other RES,PV,Wind,Wind offshore,demand
2030-01-17 16:00:00,0.0,68.832074444266,153.14497688810002,3176.912650961144,0.0,61.262630658,0.0,0.0,1008.50386019,1657.33026755,2777.4487771697663
2030-01-17 17:00:00,0.0,68.842338636356,153.522147173,3150.3244201841535,0.0,61.262630658,0.0,0.0,1118.65010494,1682.54348394,2886.6074420148598
2030-01-17 18:00:00,0.0,68.850025234995,153.8046006357,3049.0,0.0,61.262630658,0.0,0.0,1177.57813535,2056.80497006,2886.638859717252
2030-01-17 19:00:00,0.0,68.832231380351,153.1507436964,2520.919374706759,0.0,61.262630658,0.0,0.0,1213.07519442,2129.23758967,2797.940081006615
2030-01-17 20:00:00,0.0,68.833680587006,153.2039965664,2240.774328939655,0.0,61.262630658,0.0,0.0,1195.52260841,2128.76353989,2620.7820835660805
2030-01-17 21:00:00,0.0,68.83394255583501,153.2136229312,1690.5020329927925,0.0,61.262630658,0.0,0.0,1171.79417362,2124.95279848,2388.106863882728
2030-01-17 22:00:00,0.0,68.83151413340201,153.1243875805,1885.3639164811786,0.0,61.262630658,0.0,0.0,1116.45908476,2123.63184744,2125.3508007460437
2030-01-17 23:00:00,0.0,68.797247302825,151.86521100480002,1680.211395817456,0.0,61.262630658,0.0,0.0,1106.69491114,2122.37721763,1907.8860332525853
2030-01-18 00:00:00,0.0,68.805950716511,152.1850285794,1784.6774067891697,0.0,61.262630658,0.0,0.0,1115.15904944,2097.70379393,1996.4712798113967
2030-01-18 01:00:00,0.0,68.833750063919,153.20654958050002,480.59487040448766,0.0,61.262630658,0.0,0.0,1098.08578264,2057.0003178,1951.045923403987
2030-01-18 02:00:00,0.0,68.77402076231701,151.01172338280003,1803.8598745152544,0.0,61.262630658,0.0,0.0,1087.71657003,1997.62050344,1891.0631031893533
2030-01-18 03:00:00,0.0,68.781513642977,151.2870584416,1673.110755470504,0.0,61.262630658,0.0,0.0,1072.40701275,2098.39871195,1841.9251026095014
2030-01-18 04:00:00,0.0,68.783727913044,151.3684245018,1747.9485337186657,0.0,61.262630658,0.0,0.0,1042.25209358,2102.50677883,1825.5845056818564
2030-01-18 05:00:00,0.0,68.81064899054101,152.35767240150003,1833.4178889330394,0.0,61.262630658,0.0,0.0,1021.3189726,2092.21045222,1946.0556855041593
2030-01-18 06:00:00,0.0,68.831586471129,153.1270457187,1762.7995627600317,0.0,61.262630658,0.0,0.0,973.966981959,2092.88076691,2262.373754438775
2030-01-18 07:00:00,0.0,68.83211613041401,153.14650869660002,2515.814222827246,0.0,61.262630658,0.0,0.0,958.223571762,2108.71575479,2610.074537869591
2030-01-18 08:00:00,0.0,68.824850480126,152.8795234956,2812.3928547857836,0.0,61.262630658,0.0,0.0,923.912536102,2111.42743457,2782.1621465672642
2030-01-18 09:00:00,0.0,68.825644560366,152.90870294470002,2789.9385542864434,0.0,61.262630658,0.0,139.765885034,916.157359048,2067.53671883,2847.8578118367423
2030-01-18 10:00:00,0.0,68.824192084209,152.8553299328,2336.7301346345985,0.0,61.262630658,0.0,356.095941474,924.960736939,2080.48799334,2853.5181750478187
2030-01-18 11:00:00,0.0,68.82124340230901,152.74697701210002,1922.7813925566988,0.0,61.262630658,0.0,524.318408678,907.324063234,2107.21591168,2845.327794245819
2030-01-18 12:00:00,0.0,68.824135685304,152.8532574861,1683.5339022147073,0.0,61.262630658,0.0,605.610871377,906.246133993,2097.47117262,2819.0208237826605
2030-01-18 13:00:00,0.0,68.817539056814,152.6108563088,1800.4440401172692,0.0,61.262630658,0.0,588.829906968,923.73409306,2090.59076547,2779.905427285217
2030-01-18 14:00:00,0.0,68.78231467090801,151.3164931921,1806.6344905757014,0.0,61.262630658,0.0,487.406072223,916.188390252,2062.00717461,2754.8523087629774
2030-01-18 15:00:00,0.0,68.812738202166,152.4344430365,2375.64912233214,0.0,61.262630658,0.0,309.845347868,883.329068919,2039.48231475,2792.7756176662497
2030-01-18 16:00:00,0.0,68.82222874840201,152.7831847587,3149.3355267686075,0.0,61.262630658,0.0,21.9623697858,863.772926102,1956.25721322,2925.6583965204654
2030-01-18 17:00:00,0.0,68.826701835498,152.9475538117,3149.8509318873116,0.0,61.262630658,0.0,0.0,859.234609719,2075.47937389,3019.0641182803834
2030-01-18 18:00:00,0.0,68.809255774104,152.30647696050002,3111.298985113906,0.0,61.262630658,0.0,0.0,851.990350675,2117.72056031,3014.850575966396
2030-01-18 19:00:00,0.0,68.833173814233,153.18537458140003,3079.4015330528764,0.0,61.262630658,0.0,0.0,869.519809755,2059.72617354,2943.3910118756853
2030-01-18 20:00:00,0.0,68.833828531961,153.20943298460003,3020.3084278889482,0.0,61.262630658,0.0,0.0,879.147926228,1968.22574363,2802.450306396601
2030-01-18 21:00:00,0.0,68.827833491795,152.98913790560002,2690.488627767865,0.0,61.262630658,0.0,0.0,903.607423867,1973.10042781,2592.227854833527
2030-01-18 22:00:00,0.0,68.827048811373,152.9603038644,2330.0895073687357,0.0,61.262630658,0.0,0.0,943.332246649,2112.59279668,2320.526850508417
2030-01-18 23:00:00,0.0,68.81328053077101,152.454371564,2053.61936372431,0.0,61.262630658,0.0,0.0,924.396412996,2106.34784672,2083.571325893493
2030-01-19 00:00:00,0.0,68.775579497281,151.0690010044,2126.0963076508287,0.0,61.262630658,0.0,0.0,872.686895521,2096.90005411,2028.2527849163694
2030-01-19 01:00:00,0.0,68.78552899982701,151.4346076372,2114.8284027060536,0.0,61.262630658,0.0,0.0,810.872958012,2051.63966532,1975.5012130324142
2030-01-19 02:00:00,0.0,68.75942529777001,150.47539519720002,3049.0,0.0,61.262630658,0.0,0.0,759.665337228,1974.11815747,1910.5633213234714
2030-01-19 03:00:00,0.0,68.775475281913,151.06517148330002,2141.8520946048675,0.0,61.262630658,0.0,0.0,733.105489125,1988.08332018,1860.821601030609
2030-01-19 04:00:00,0.0,68.77226708331,150.9472823041,2167.9992498440997,0.0,61.262630658,0.0,0.0,689.479030872,2059.51865365,1849.4414308874532
2030-01-19 05:00:00,0.0,68.75468533759201,150.30121956660003,3049.0,0.0,61.262630658,0.0,0.0,704.237512994,2087.1573311,1992.4689144401916
2030-01-19 06:00:00,0.0,68.812478276776,152.4248917603,2449.094810147005,0.0,61.262630658,0.0,0.0,771.885317871,2105.41220035,2325.569748761686
2030-01-19 07:00:00,0.0,68.75502168758601,150.3135791582,2776.9627711383423,0.0,61.262630658,0.0,0.0,845.037657465,2105.61137491,2665.1993958518547
2030-01-19 08:00:00,0.0,68.77296185243401,150.9728124448,3004.843225054275,0.0,61.262630658,0.0,0.0,824.475869012,2071.98447571,2833.774291210489
2030-01-19 09:00:00,0.0,68.800254427069,151.97571146090002,3137.3719485238403,0.0,61.262630658,0.0,12.1102971837,771.459826958,2056.0872516,2910.5302372896767
2030-01-19 10:00:00,0.0,68.81597010465701,152.553203244,3299.713569163152,0.0,61.262630658,0.0,64.9611437027,567.049956329,2062.48797634,2928.306766024377
2030-01-19 11:00:00,0.0,68.82850047015401,153.0136468407,3145.0704423358284,0.0,61.262630658,0.0,146.075090928,539.100491426,1935.02199778,2932.9492670818195
2030-01-19 12:00:00,0.0,68.828610815839,153.01770162780002,3049.0,0.0,61.262630658,0.0,200.396369756,497.911954828,1682.68193669,2916.8851816371593
2030-01-19 13:00:00,0.0,68.82575858424,152.9128928913,3287.7667873544506,0.0,61.262630658,0.0,197.823581111,494.497725689,1842.43844915,2884.9380195559374
2030-01-19 14:00:00,0.0,68.826029135511,152.9228346284,3218.8998530525982,0.0,61.262630658,0.0,165.411287386,491.078403821,2058.69997212,2868.56332728081
2030-01-19 15:00:00,0.0,68.82529554105301,152.89587780340003,3338.7664284180555,0.0,61.262630658,0.0,101.821310415,459.072602606,2088.35964612,2922.466108043892
2030-01-19 16:00:00,0.0,68.84183921996201,153.50379550710002,3049.0,0.0,61.262630658,0.0,11.527065643,436.178655145,2108.12657112,3067.0789359997198
2030-01-19 17:00:00,0.0,68.841637328229,153.49637674860003,3099.2113875130035,0.0,61.262630658,0.0,0.0,405.05302651,2109.50713834,3135.7241165909236
2030-01-19 18:00:00,0.0,68.83600806357201,153.28952253780002,3091.06650638646,0.0,61.262630658,0.0,0.0,379.627324372,2092.65629344,3085.0902049539964
2030-01-19 19:00:00,0.0,68.833907817379,153.2123464242,3302.4272792298066,0.0,61.262630658,0.0,0.0,369.137055827,2078.07355626,2974.4923951277397
2030-01-19 20:00:00,0.0,68.83347951264801,153.1966078433,3447.6841326555605,0.0,61.262630658,0.0,0.0,362.723815912,2078.17920288,2823.342185938948
2030-01-19 21:00:00,0.0,68.82183109525,152.76857250760003,3244.108559280659,0.0,61.262630658,0.0,0.0,370.05769325,2065.88055843,2614.362161697742
2030-01-19 22:00:00,0.0,68.820806106448,152.7309080411,2923.309963174095,0.0,61.262630658,0.0,0.0,329.905705897,2058.17687257,2342.9351697201987
2030-01-19 23:00:00,0.0,68.820433383248,152.7172118715,2746.0184193517607,0.0,61.262630658,0.0,0.0,330.532924837,2106.40646261,2117.2203991940655
2030-01-20 00:00:00,0.0,68.820063112173,152.7036058083,2600.537647144608,0.0,61.262630658,0.0,0.0,348.59091009,2103.12292724,2051.715203745339
2030-01-20 01:00:00,0.0,68.820948329775,152.73613421110002,2545.5186778552047,0.0,61.262630658,0.0,0.0,382.409419329,2087.0519634,2014.4771934754929
2030-01-20 02:00:00,0.0,68.83198208084201,153.1415828812,2246.090836707123,0.0,61.262630658,0.0,0.0,416.001812453,2121.03911754,1947.9657390018576
2030-01-20 03:00:00,0.0,68.82769372059501,152.984001842,2343.018192925485,0.0,61.262630658,0.0,0.0,435.853127197,2110.63869604,1889.2617620823182
2030-01-20 04:00:00,0.0,68.82304367171601,152.813130112,2289.029780137364,0.0,61.262630658,0.0,0.0,459.146860654,2095.75115573,1843.5040206643746
2030-01-20 05:00:00,0.0,68.804709940593,152.13943475160002,2021.3259285228783,0.0,61.262630658,0.0,0.0,492.206675018,2021.81187769,1839.7885203371698
2030-01-20 06:00:00,0.0,68.825697281082,152.91064023180002,1573.4350626182238,0.0,61.262630658,0.0,0.0,525.582755748,1782.4764194,1974.0326139552585
2030-01-20 07:00:00,0.0,68.82951238094901,153.0508307398,2264.6444615454693,0.0,61.262630658,0.0,0.0,570.027370535,1688.66397339,2194.0102621110627
2030-01-20 08:00:00,0.0,68.9028885829,155.74712897210003,2950.352776435394,0.0,61.262630658,0.0,0.0,586.743446457,1635.36038715,2373.1108018097234
2030-01-20 09:00:00,0.0,68.900853318054,155.67234067750002,2896.940491741646,0.0,61.262630658,0.0,142.114264569,591.283606886,1631.48648194,2513.0002638263836
2030-01-20 10:00:00,0.0,68.899332591047,155.6164597048,2780.6150357688803,0.0,61.262630658,0.0,313.233523107,587.969688773,1658.3258238,2574.86350493305
2030-01-20 11:00:00,0.0,68.873441815293,154.6650715021,2822.1419521926864,0.0,61.262630658,0.0,445.984994559,631.160612246,1697.4584076,2598.224530267936
2030-01-20 12:00:00,0.0,68.89580970290001,155.4870068737,2797.6116945749095,0.0,61.262630658,0.0,509.331786435,705.049646847,1653.93750904,2603.038400611154
2030-01-20 13:00:00,0.0,68.903770939688,155.7795522508,2136.0914760493165,0.0,61.262630658,0.0,483.388429729,739.750943286,1542.74560286,2579.6007946266873
2030-01-20 14:00:00,0.0,68.905144130427,155.83001182310002,2350.0986733808795,0.0,61.262630658,0.0,383.938868787,773.038476629,1469.22994065,2559.377076789189
2030-01-20 15:00:00,0.0,68.905499688743,155.84307724800001,2803.000538939063,0.0,61.262630658,0.0,228.740649206,782.193955977,1435.47799273,2585.657627820791
2030-01-20 16:00:00,0.0,68.887295920316,155.17415752570002,3453.8228546926935,0.0,61.262630658,0.0,38.2243649298,775.624986445,1515.79567139,2720.2542780424264
2030-01-20 17:00:00,0.0,68.93170433666701,156.8059990673,3503.6420363105435,0.0,61.262630658,0.0,0.0,786.737783489,1618.58388362,2847.4263539578697
2030-01-20 18:00:00,0.0,68.93094417750801,156.7780660898,3445.323732835201,0.0,61.262630658,0.0,0.0,764.803943791,1716.52789502,2865.0895290504163
2030-01-20 19:00:00,0.0,68.92897021582,156.7055304547,3296.72135638899,0.0,61.262630658,0.0,0.0,739.494796714,1813.81724727,2788.392848182559
2030-01-20 20:00:00,0.0,68.932325950689,156.8288410344,3100.9277814161715,0.0,61.262630658,0.0,0.0,724.053470753,1844.76776035,2624.3645941871373
2030-01-20 21:00:00,0.0,68.930008282629,156.7436754885,2992.713943930489,0.0,61.262630658,0.0,0.0,686.453899779,1794.06521148,2428.108025376019
2030-01-20 22:00:00,0.0,68.927160137908,156.6390169293,2862.9157424308705,0.0,61.262630658,0.0,0.0,653.916027707,1710.30816169,2230.6461592549517
2030-01-20 23:00:00,0.0,68.88105975439501,154.9450019862,2625.69313929527,0.0,61.262630658,0.0,0.0,613.517886563,1625.38179607,2053.337321141001
2030-01-21 00:00:00,0.0,68.932967181722,156.8524038525,2430.0201686327896,0.0,61.262630658,0.0,0.0,572.298551015,1518.65566696,1960.0172840239702
2030-01-21 01:00:00,0.0,68.932207022563,156.824470875,2945.5980880565176,0.0,61.262630658,0.0,0.0,540.253137161,1435.34451779,1924.8924712593348
2030-01-21 02:00:00,0.0,68.931647529074,156.8039116029,3049.0,0.0,61.262630658,0.0,0.0,495.386021087,1255.90613458,1850.5797870701467
2030-01-21 03:00:00,0.0,68.93120573764901,156.78767743690003,2700.645996919284,0.0,61.262630658,0.0,0.0,428.348585276,1131.7726497,1786.1006652199972
2030-01-21 04:00:00,0.0,68.92897552876,156.7057256852,2049.486852982954,0.0,61.262630658,0.0,0.0,394.847386553,1148.61925187,1741.4107686640375
2030-01-21 05:00:00,0.0,68.92740167235,156.6478924076,1911.3622855546573,0.0,61.262630658,0.0,0.0,375.51111859,1057.76079157,1729.112523274278
2030-01-21 06:00:00,0.0,68.924938920149,156.55739556760003,2196.9722506963585,0.0,61.262630658,0.0,0.0,363.319892872,1028.16202651,1815.1050953470547
2030-01-21 07:00:00,0.0,68.918801247969,156.331859301,3049.0,0.0,61.262630658,0.0,0.0,344.237040584,1053.35329578,1960.2563084756916
2030-01-21 08:00:00,0.0,68.928475294991,156.6873439839,3076.0200434546514,0.0,61.262630658,0.0,0.0,320.899548473,1112.95223862,2150.6911413316284
2030-01-21 09:00:00,0.0,68.907215359792,155.90612167790002,3125.6183498872124,0.0,61.262630658,0.0,210.135664036,299.256265373,1142.29347174,2345.8045341988905
2030-01-21 10:00:00,0.0,68.92485350441501,156.5542568621,2748.3046838216073,0.0,61.262630658,0.0,435.77606352,281.938646586,1306.46981219,2457.2761488729266
2030-01-21 11:00:00,0.0,68.926153131365,156.60201324300002,3049.0,0.0,61.262630658,0.0,591.549812377,282.316770737,1362.71356005,2509.743354848299
2030-01-21 12:00:00,0.0,68.924828165777,156.55332576290002,2374.2209199973267,0.0,61.262630658,0.0,633.370773096,307.085547267,1383.39766387,2528.5586313683357
2030-01-21 13:00:00,0.0,68.899379590135,155.6181867438,3049.0,0.0,61.262630658,0.0,562.330309211,360.910678435,1370.57712168,2505.6956480202325
2030-01-21 14:00:00,0.0,68.816599483746,152.5763305479,3049.0,0.0,61.262630658,0.0,431.449533799,411.69896694,1430.32004271,2478.7763893797746
2030-01-21 15:00:00,0.0,68.824707030737,152.8742522724,2803.0970401143663,0.0,61.262630658,0.0,260.474690276,490.682974541,1499.4034656,2503.3198627865067
2030-01-21 16:00:00,0.0,68.921668192325,156.4372086758,3555.1803575896847,0.0,61.262630658,0.0,29.2200328467,534.863504229,1570.17256951,2627.5202881808113
2030-01-21 17:00:00,0.0,68.90301159790401,155.7516493088,3562.3504598498052,0.0,61.262630658,0.0,0.0,590.449260617,1674.292688,2764.472016514142
2030-01-21 18:00:00,0.0,68.898986023861,155.6037246699,3349.6943956347477,0.0,61.262630658,0.0,0.0,715.777850285,1794.87048372,2797.5703874744904
2030-01-21 19:00:00,0.0,68.891102029053,155.31401764370003,2996.324450119757,0.0,61.262630658,0.0,0.0,831.378561601,1946.29264104,2710.9257195674063
2030-01-21 20:00:00,0.0,68.883475916196,155.033786805,2295.317440955227,0.0,61.262630658,0.0,0.0,938.24787753,2081.41221807,2508.3768633039176
2030-01-21 21:00:00,0.0,68.91215394220201,156.08759592520002,1391.1413146247035,0.0,61.262630658,0.0,0.0,1025.74710298,2124.61919801,2281.6053155155064
2030-01-21 22:00:00,0.0,68.806880072387,152.219178897,1919.1359020441223,0.0,61.262630658,0.0,0.0,1098.71708862,2128.52352052,2080.12751728811
2030-01-21 23:00:00,0.0,68.893203909997,155.3912538282,1658.4748173368835,0.0,61.262630658,0.0,0.0,1121.10755027,2128.86337292,1910.6702486174079
2030-01-22 00:00:00,0.0,68.884706474921,155.0790051895,3049.0,0.0,61.262630658,0.0,0.0,1125.09031999,2128.74676701,1916.0851610285463
2030-01-22 01:00:00,0.0,68.823048167281,152.813295307,1433.3339449207488,0.0,61.262630658,0.0,0.0,1123.3259154,2128.53840174,1859.928695647853
2030-01-22 02:00:00,0.0,68.835496386547,153.2707203401,1547.4981534584335,0.0,61.262630658,0.0,0.0,1121.59500809,2128.34801159,1797.4874402210419
2030-01-22 03:00:00,0.0,68.80529845091,152.16106028250002,1501.0292510316706,0.0,61.262630658,0.0,0.0,1121.93055889,2125.34004469,1747.206263697334
2030-01-22 04:00:00,0.0,68.823133583014,152.81643401250003,1238.111819102368,0.0,61.262630658,0.0,0.0,1110.12764626,2114.28943804,1739.3461257897966
2030-01-22 05:00:00,0.0,68.878180549407,154.8392020795,1695.3896753661738,0.0,61.262630658,0.0,0.0,1081.69513483,2115.79323016,1894.5354733423649
2030-01-22 06:00:00,0.0,68.90777526196901,155.92669596780001,1252.4708042261382,0.0,61.262630658,0.0,0.0,1021.62421588,2116.45208516,2225.6082592725184
2030-01-22 07:00:00,0.0,68.922501097899,156.4678148092,2334.6063876234266,0.0,61.262630658,0.0,0.0,991.842416928,2125.01215271,2556.3888248684907
2030-01-22 08:00:00,0.0,68.919284725542,156.3496252754,2720.3737747635673,0.0,61.262630658,0.0,0.0,956.338249789,2127.16448964,2741.8703713268455
2030-01-22 09:00:00,0.0,68.896679390369,155.5189646027,2836.0120033841613,0.0,61.262630658,0.0,1.43755527628,928.99723947,2125.64061761,2829.228006866622
2030-01-22 10:00:00,0.0,68.90029014637601,155.6516462458,2893.8010877378338,0.0,61.262630658,0.0,29.0275116475,886.400887556,2115.02224763,2861.528618099754
2030-01-22 11:00:00,0.0,68.903526544431,155.77057164840002,2875.0704834426792,0.0,61.262630658,0.0,110.737726013,864.534805365,2082.49747296,2870.2395331072944
2030-01-22 12:00:00,0.0,68.898164561543,155.573539033,3049.0,0.0,61.262630658,0.0,202.292328225,861.932794554,2027.82452357,2852.913027257426
2030-01-22 13:00:00,0.0,68.89848292927701,155.5852378445,2568.439099637329,0.0,61.262630658,0.0,291.563908989,862.04254374,1989.98434503,2820.9853227305266
2030-01-22 14:00:00,0.0,68.898248751214,155.5766326853,2437.820987589193,0.0,61.262630658,0.0,337.434366983,894.330534807,1931.49697641,2801.519735472909
2030-01-22 15:00:00,0.0,68.89784088086901,155.56164499090002,2917.3009573829513,0.0,61.262630658,0.0,254.498032222,932.54049692,1775.1002572,2854.294870633658
2030-01-22 16:00:00,0.0,68.89825283809101,155.5767828626,3272.155085065118,0.0,61.262630658,0.0,57.2558183717,895.192168126,1820.70692417,2982.5099785665825
2030-01-22 17:00:00,0.0,68.912443701795,156.09824349570002,3453.078716645014,0.0,61.262630658,0.0,0.0,857.322380371,1806.12199698,3054.2587283270377
2030-01-22 18:00:00,0.0,68.92433937526401,156.53536455800003,3873.7215384172455,0.0,61.262630658,0.0,0.0,846.743106503,1378.87415052,3037.523446513092
2030-01-22 19:00:00,0.0,68.92270911994801,156.4754588337,4016.617128603862,0.0,61.262630658,0.0,0.0,846.381687876,1158.27282948,2959.3947610509795
2030-01-22 20:00:00,0.0,68.920482180562,156.39362722380002,3955.5393337291475,0.0,61.262630658,0.0,0.0,852.22251314,1072.38163895,2818.1825423597456
2030-01-22 21:00:00,0.0,68.920453163733,156.392560965,3709.050770400777,0.0,61.262630658,0.0,0.0,825.118512254,1123.72807831,2595.9353222254613
2030-01-22 22:00:00,0.0,68.911649621555,156.0690640466,2797.6590463125185,0.0,61.262630658,0.0,0.0,738.672945141,1271.81805154,2297.6420889802466
2030-01-22 23:00:00,0.0,68.91743950048601,156.28182022520002,2590.1232015364194,0.0,61.262630658,0.0,0.0,663.719786293,913.714740482,2046.1690867247792
2030-01-23 00:00:00,0.0,68.91691311070201,156.2624773891,2787.7958572590305,0.0,61.262630658,0.0,0.0,608.786299271,1017.22645247,1938.6025496503369
2030-01-23 01:00:00,0.0,68.91973673416001,156.3662348846,3049.0,0.0,61.262630658,0.0,0.0,562.227112046,991.056979366,1893.1775502622727
2030-01-23 02:00:00,0.0,68.914841063961,156.1863374989,3049.0,0.0,61.262630658,0.0,0.0,505.818425278,1235.33859847,1832.1245645599097
2030-01-23 03:00:00,0.0,68.921474065658,156.43007525410002,2878.683642672752,0.0,61.262630658,0.0,0.0,439.372520711,1525.4818788,1781.6145386358237
2030-01-23 04:00:00,0.0,68.922961688959,156.48473979070002,2341.1005588864973,0.0,61.262630658,0.0,0.0,374.821913797,1651.92406693,1760.4061614438106
2030-01-23 05:00:00,0.0,68.92073801907401,156.4030283227,2301.5434807250585,0.0,61.262630658,0.0,0.0,357.451115723,1682.5379837,1866.4708966419785
2030-01-23 06:00:00,0.0,68.920509971326,156.3946484294,2512.3311296777915,0.0,61.262630658,0.0,0.0,379.890892259,1671.20015243,2168.1065449984926
2030-01-23 07:00:00,0.0,68.920938276057,156.4103870103,3354.7357315093436,0.0,61.262630658,0.0,0.0,427.513460297,1585.22763108,2514.2037760396065
2030-01-23 08:00:00,0.0,68.92120800995201,156.420298712,3911.1873055575584,0.0,61.262630658,0.0,0.0,482.429962484,1360.17430847,2691.858030370197
2030-01-23 09:00:00,0.0,68.91624490628,156.2379234009,4163.906036138829,0.0,61.262630658,0.0,18.0435948615,557.766110856,1089.54998454,2767.144841843211
2030-01-23 10:00:00,0.0,68.926007638537,156.59666693120002,3902.200975742773,0.0,61.262630658,0.0,101.501185494,573.508362737,1263.64148894,2779.0996346227303
2030-01-23 11:00:00,0.0,68.88461533756,155.07565623570002,3349.0456295542504,0.0,61.262630658,0.0,218.800080643,601.684375283,1668.60527507,2774.820579258868
2030-01-23 12:00:00,0.0,68.88795840311,155.19850126580002,2513.418190778396,0.0,61.262630658,0.0,336.123526374,632.206357751,2032.76345098,2751.2128535563347
2030-01-23 13:00:00,0.0,68.88658071680601,155.1478764985,2331.159202141021,0.0,61.262630658,0.0,381.529589624,665.393553991,2121.57140795,2710.978915449866
2030-01-23 14:00:00,0.0,68.91999093792201,156.3755759125,2372.8199917525726,0.0,61.262630658,0.0,338.51603935,655.048266884,2124.66877719,2682.3531043385665
2030-01-23 15:00:00,0.0,68.90057990596901,155.6622938163,2597.6726662929514,0.0,61.262630658,0.0,247.185827313,641.866870609,2089.83237687,2712.2677552866303
2030-01-23 16:00:00,0.0,68.89879680144601,155.596771461,3297.2001132682635,0.0,61.262630658,0.0,77.9886502198,627.336607173,1900.35371689,2840.099602952306
2030-01-23 17:00:00,0.0,68.9029118781,155.74798498270002,3624.06902288271,0.0,61.262630658,0.0,0.0,611.80658727,1758.13192608,2931.3833802330523
2030-01-23 18:00:00,0.0,68.926390987618,156.6107535618,3803.0126405170918,0.0,61.262630658,0.0,0.0,592.940352867,1590.21088067,2924.425965740268
2030-01-23 19:00:00,0.0,68.922745084468,156.47678039390001,3917.955844145142,0.0,61.262630658,0.0,0.0,591.43557211,1403.63364133,2851.149530201
2030-01-23 20:00:00,0.0,68.925462449118,156.5766332796,3919.7499786847916,0.0,61.262630658,0.0,0.0,552.90522964,1300.7728589,2711.655110089985
2030-01-23 21:00:00,0.0,68.916982587614,156.2650304032,3608.239581977387,0.0,61.262630658,0.0,0.0,487.508571414,1280.79623268,2508.747627894078
2030-01-23 22:00:00,0.0,68.906788689813,155.8904431679,3136.082619257059,0.0,61.262630658,0.0,0.0,404.481444396,1236.44137718,2247.0719052964664
2030-01-23 23:00:00,0.0,68.91064670189,156.0322105376,3049.0,0.0,61.262630658,0.0,0.0,368.732732125,1160.95382076,2016.405276450132
2030-01-24 00:00:00,0.0,68.92519230653501,156.56670656010002,3049.0,0.0,61.262630658,0.0,0.0,381.707153866,1026.41672427,2051.105414703457
2030-01-24 01:00:00,0.0,68.924910312009,156.55634432660003,3049.0,0.0,61.262630658,0.0,0.0,377.96024414,1085.6333085,2009.6379747587544
2030-01-24 02:00:00,0.0,68.91283767675701,156.11272058720002,3049.0,0.0,61.262630658,0.0,0.0,389.529352237,1040.31576315,1946.6811833972372
2030-01-24 03:00:00,0.0,68.886775660848,155.1550399557,3049.0,0.0,61.262630658,0.0,0.0,388.511550592,947.211493784,1896.1822250728576
2030-01-24 04:00:00,0.0,68.92465651693401,156.5470183163,3049.0,0.0,61.262630658,0.0,0.0,392.603129494,929.394163194,1879.605281338581
2030-01-24 05:00:00,0.0,68.924685125075,156.54806955740003,3049.0,0.0,61.262630658,0.0,0.0,407.051386084,976.745040097,1995.650670846077
2030-01-24 06:00:00,0.0,68.92513958582,156.56476927300002,3501.619992468572,0.0,61.262630658,0.0,0.0,424.005298412,1061.48691201,2308.1079325799246
2030-01-24 07:00:00,0.0,68.924871077987,156.55490262450002,4122.869076910022,0.0,61.262630658,0.0,0.0,449.832529901,1139.50389884,2650.4102264894896
2030-01-24 08:00:00,0.0,68.925366407504,156.57310411310002,4275.666116724906,0.0,61.262630658,0.0,0.0,442.720778998,1167.256691,2823.8670043766338
2030-01-24 09:00:00,0.0,68.928597901307,156.6918493029,4216.207391397303,0.0,61.262630658,0.0,116.954225612,435.98452673,1192.09141502,2899.5829531027753
2030-01-24 10:00:00,0.0,68.930507290335,156.7620121367,4283.830699827475,0.0,61.262630658,0.0,257.47044718,405.066527679,1026.66495638,2911.4500976330073
2030-01-24 11:00:00,0.0,68.929607768663,156.72895811330002,4101.256246702607,0.0,61.262630658,0.0,374.117887,420.893089352,1018.47377045,2906.3781023030915
2030-01-24 12:00:00,0.0,68.92901231065501,156.70707728090002,3467.463457790465,0.0,61.262630658,0.0,435.155909698,416.655568696,1052.99444862,2878.6659036965793
2030-01-24 13:00:00,0.0,68.921785894389,156.44153378200002,3360.992094086334,0.0,61.262630658,0.0,429.367122541,425.408101425,930.564443852,2832.9849214378887
2030-01-24 14:00:00,0.0,68.91633808708,156.24134744330001,3811.7234219151387,0.0,61.262630658,0.0,370.335624271,407.134871459,821.5088351,2799.6162868331
2030-01-24 15:00:00,0.0,68.902017260681,155.71511117210002,4294.245258612729,0.0,61.262630658,0.0,261.912453151,366.470952737,967.599983,2827.5707230654416
2030-01-24 16:00:00,0.0,68.90358580415001,155.77274921920002,4426.656341625459,0.0,61.262630658,0.0,92.2080784677,332.658404887,1166.24158126,2955.1656883954684
2030-01-24 17:00:00,0.0,68.90058930578701,155.66263922410002,4436.513359562623,0.0,61.262630658,0.0,0.0,316.989710451,1364.23328914,3055.0245348228436
2030-01-24 18:00:00,0.0,68.906274969348,155.8715658815,4244.001657951661,0.0,61.262630658,0.0,0.0,318.720880181,1554.9727201,3055.1980462246906
2030-01-24 19:00:00,0.0,68.91516760545001,156.198336665,4107.77236598806,0.0,61.262630658,0.0,0.0,323.602989015,1609.30273227,2978.5165386790113
2030-01-24 20:00:00,0.0,68.911916085949,156.0788556065,4046.2710430770603,0.0,61.262630658,0.0,0.0,340.272934294,1497.97876443,2822.238460632755
