snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hard coal,Hydro,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-04 07:00:00,0.0,133.3467647012,162.0669514738,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,66.4099523874,1130.70547611,3100.684686670316
2030-01-04 08:00:00,0.0,134.0802839602,164.37969431340002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,63.0520439683,1132.2584186,3374.5221523638224
2030-01-04 09:00:00,0.0,134.55632750339998,165.88063144950002,5196.0,0.0,0.0,1.8889325,0.0,0.0,75.9970974954,1581.0,60.0930683894,1070.50817503,3596.9807467724468
2030-01-04 10:00:00,0.0,134.2661855825,164.9658311334,5196.0,0.0,0.0,1.8889325,0.0,0.0,200.559349657,1581.0,53.0323592088,850.131357588,3722.1649798375092
2030-01-04 11:00:00,0.0,134.12936285979998,164.5344371811,5196.0,0.0,0.0,1.8889325,0.0,0.0,279.291629105,1581.0,48.8200736654,874.241635865,3787.054404578355
2030-01-04 12:00:00,0.0,134.1008857038,164.44465039250002,5196.0,0.0,0.0,1.8889325,0.0,0.0,313.312461399,1581.0,45.3490461354,900.722307647,3807.4856635844526
2030-01-04 13:00:00,0.0,134.133049223,164.54606006630002,5196.0,0.0,0.0,1.8889325,0.0,0.0,282.953683406,1581.0,40.6463720326,903.137611804,3779.308891830182
2030-01-04 14:00:00,0.0,134.1434296867,164.5787890546,5196.0,0.0,0.0,1.8889325,0.0,0.0,203.785942655,1581.0,40.4992244932,932.985021277,3750.7161496100957
2030-01-04 15:00:00,0.0,134.1388971356,164.5644981888,5196.0,0.0,0.0,1.8889325,0.0,0.0,100.427552581,1581.0,42.324113238,971.563503599,3802.5820827059288
2030-01-04 16:00:00,0.0,134.4226465675,165.4591433653,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,41.730747459,1033.89256826,3965.9991919856834
2030-01-04 17:00:00,0.0,134.2290287167,164.84867773320002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,42.9320909914,1084.52294041,4058.7549480740217
2030-01-04 18:00:00,0.0,134.1857139487,164.71210883150002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,44.2591105373,1141.02206916,4009.90338640818
2030-01-04 19:00:00,0.0,134.16084775299998,164.6337071874,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,48.3426605024,1168.47796787,3865.8905244876955
2030-01-04 20:00:00,0.0,134.0867015834,164.39992869990002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,54.9717941927,1217.07765188,3653.641532807187
2030-01-04 21:00:00,0.0,134.0777453964,164.3716903719,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,61.9187834131,1233.38623897,3391.1747464820396
2030-01-04 22:00:00,0.0,132.27150281406,158.67671434020002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,59.4653808523,847.409564956,3071.299116057961
2030-01-04 23:00:00,0.0,132.25223318806,158.6159583492,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,63.4721896914,880.32221074,2803.071224878042
2030-01-05 00:00:00,0.0,132.26295715383,158.64977037900002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,69.6119543403,1033.73884974,2743.0332309632345
2030-01-05 01:00:00,0.0,132.27626995197,158.69174484410001,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,73.7292566386,1157.15185652,2672.708885186465
2030-01-05 02:00:00,0.0,132.22156097031998,158.5192506607,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,74.022224902,1154.63809558,2580.5198919326863
2030-01-05 03:00:00,0.0,132.23236033898,158.5533004314,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,72.1408101165,1287.61997724,2499.1508046155923
2030-01-05 04:00:00,0.0,132.21268018617,158.4912500736,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,70.6915812362,1585.67379672,2453.636354327198
2030-01-05 05:00:00,0.0,132.19625073547,158.4394489872,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,68.9089976162,1689.3147858,2529.5633868747736
2030-01-05 06:00:00,0.0,132.21418824385,158.4960048902,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,67.5388138968,1701.97531849,2767.5895099227764
2030-01-05 07:00:00,0.0,132.27585104706,158.6904240617,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,67.5997893371,1731.4034693,3060.7367625031275
2030-01-05 08:00:00,0.0,132.21319962825999,158.4928878437,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,66.9742649249,1779.23631946,3328.286211019107
2030-01-05 09:00:00,0.0,132.27619454909,158.6915071033,5196.0,0.0,0.0,1.8889325,0.0,0.0,81.800851149,1581.0,68.1012553446,1845.26044163,3541.1878163281253
2030-01-05 10:00:00,0.0,132.27919390826,158.70096390540002,5196.0,0.0,0.0,1.8889325,0.0,0.0,312.27967338,1581.0,60.5836071566,1960.09832266,3661.710031493631
2030-01-05 11:00:00,0.0,132.24945165943998,158.6071883539,5196.0,0.0,0.0,1.8889325,0.0,0.0,518.391358399,1581.0,58.1144772538,1907.5022681,3719.0632816686866
