snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-07-25 17:00:00,0.0,203.9052522797,257.3250794825,3678.0,0.0,0.6310641,0.0,0.0,0.0,431.906761251,1000.65914872,3.92269591198,55.7419859366,5174.033697959647
2030-07-25 18:00:00,0.0,203.6335277483,256.2163707473,3678.0,0.0,0.6310641,0.0,0.0,0.0,187.45937876,980.936368139,3.61236619884,68.4823074246,5050.861584412888
2030-07-25 19:00:00,0.0,203.7483521188,256.684884878,3678.0,0.0,0.6310641,0.0,0.0,0.0,31.2084531776,989.270749484,4.48476044811,77.8115002439,4948.991999883188
2030-07-25 20:00:00,0.0,203.50568601994,255.6947423165,3590.8919682859173,0.0,0.6310641,0.0,0.0,0.0,0.0696045822462,971.657138385,6.62625218612,84.5832602805,4842.3989068413
2030-07-25 21:00:00,0.0,203.7100773286,256.5287135011,2994.958662767086,0.0,0.6310641,0.0,0.0,0.0,0.0,986.492622369,9.80674036672,92.3041312754,4577.992989920198
2030-07-25 22:00:00,0.0,203.08630331004,253.9835487358,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,941.21677614,12.1682912743,101.532671436,4100.195946869498
2030-07-25 23:00:00,0.0,203.40856833095,255.29847618050002,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,964.60797407,14.8038933098,100.341815696,3752.4037005159703
2030-07-26 00:00:00,0.0,203.45386429443,255.4832958216,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,967.895724146,16.8452094365,95.1684289948,3604.600355212327
2030-07-26 01:00:00,0.0,202.42965277564,251.3042389963,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,893.554629696,19.1912921498,93.2784993327,3527.563796475856
2030-07-26 02:00:00,0.0,201.97543752963,249.4509193556,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,860.585991983,21.9374033963,92.9745452354,3450.044549999891
2030-07-26 03:00:00,0.0,202.74247081643,252.5806202363,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,916.260130551,24.467115937,94.6502906602,3419.7374677196526
2030-07-26 04:00:00,0.0,202.15504119245,250.1837503179,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,873.622296122,27.1318272706,98.9781442091,3540.555017889118
2030-07-26 05:00:00,0.0,202.54195738203998,251.7624718157,2503.0,0.0,0.6310641,0.0,0.0,0.0,15.9911577615,901.706117156,29.7240826249,109.976947302,4143.316950457569
2030-07-26 06:00:00,0.0,203.731251889,256.6151113684,3030.1876617335793,0.0,0.6310641,0.0,0.0,0.0,98.6483795107,988.029550983,33.5556929294,111.616486562,4943.904453131715
2030-07-26 07:00:00,0.0,204.2567807309,258.7594095465,3613.3272919153665,0.0,0.6310641,0.0,0.0,0.0,185.057737312,1026.1743956330001,35.2457388787,110.53834381,5378.212858915659
2030-07-26 08:00:00,0.0,204.0950460395,258.099488765,3678.0,0.0,0.6310641,0.0,0.0,0.0,264.388454482,1014.435088129,36.9693761476,111.626667728,5540.542453541545
2030-07-26 09:00:00,0.0,203.88299293949999,257.23425542350003,3678.0,0.0,0.6310641,0.0,0.0,0.0,330.754652256,999.043482739,41.535920572,109.384300594,5589.007628368288
2030-07-26 10:00:00,0.0,202.79796541848,252.8070530495,3678.0,0.0,0.6310641,0.0,0.0,0.0,409.383442872,920.288135877,45.2141850605,97.4662412169,5641.344641999269
2030-07-26 11:00:00,0.0,202.6778025646,252.3167564794,3678.0,0.0,0.6310641,0.0,0.0,0.0,523.752987211,911.566267488,47.3505007974,93.6511920011,5669.9333289611095
2030-07-26 12:00:00,0.0,202.18435587219,250.3033620487,3597.3780463035355,0.0,0.6310641,0.0,0.0,0.0,571.631183783,875.750064981,48.1102506297,114.270745118,5608.462101533578
2030-07-26 13:00:00,0.0,201.65361667054,248.1378042098,3548.810275474455,0.0,0.6310641,0.0,0.0,0.0,530.782677441,837.227032976,42.919927481,130.877700135,5527.181800729899
2030-07-26 14:00:00,0.0,201.80720270094,248.764476276,3511.5817974669303,0.0,0.6310641,0.0,0.0,0.0,473.694783623,848.374880254,40.6152757879,135.573275773,5473.055157137402
2030-07-26 15:00:00,0.0,202.11692015059,250.02820627530002,3678.0,0.0,0.6310641,0.0,0.0,0.0,402.720235498,870.855328634,37.7102988376,143.432450411,5573.224548260667
2030-07-26 16:00:00,0.0,203.54362768875998,255.8495544692,3678.0,0.0,0.6310641,0.0,0.0,0.0,316.997460206,974.411086308,36.5798781598,155.686180297,5658.213994235716
2030-07-26 17:00:00,0.0,203.52051419127,255.75524522,3678.0,0.0,0.6310641,0.0,0.0,0.0,209.416991633,972.7334224,36.6303043138,159.51792392,5604.73273201558
2030-07-26 18:00:00,0.0,203.668086954,256.3573815464,3678.0,0.0,0.6310641,0.0,0.0,0.0,86.4130033279,983.444804271,35.3127916292,150.291277713,5477.7899013977185
2030-07-26 19:00:00,0.0,203.6588535132,256.3197066394,3580.503392067272,0.0,0.6310641,0.0,0.0,0.0,12.0514821828,982.774606679,36.4974382168,138.872654344,5301.136975060747
2030-07-26 20:00:00,0.0,203.6602543313,256.3254223515,3239.5269728338717,0.0,0.6310641,0.0,0.0,0.0,0.0633024003467,982.876283279,35.3210813085,133.227079089,5061.604757341089
2030-07-26 21:00:00,0.0,203.8209554923,256.9811260527,2657.0324302675763,0.0,0.6310641,0.0,0.0,0.0,0.0,994.540573291,33.0049378758,126.18922611,4676.398368587673
2030-07-26 22:00:00,0.0,202.73788399154,252.5619047645,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,915.927201682,32.9436613647,126.518006172,4141.1781134442945
2030-07-26 23:00:00,0.0,202.74662202108,252.5975582611,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,916.561440477,30.379196437,122.698899842,3774.8320514952616
2030-07-27 00:00:00,0.0,202.27032680795,250.6541464514,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,881.990156348,27.0470297263,115.374149677,3521.2018911719256
2030-07-27 01:00:00,0.0,202.23266701104998,250.5004844115,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,879.25666774,23.457767889,106.230541309,3464.1932781850983
2030-07-27 02:00:00,0.0,202.49078481611,251.5536740654,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,897.991821341,22.6437767312,94.4770477332,3407.5851072614823
2030-07-27 03:00:00,0.0,201.93384860899,249.2812254403,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,857.567312911,21.8056887117,86.7683525729,3383.874083276122
2030-07-27 04:00:00,0.0,202.38836281007,251.1357648976,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,890.557649898,20.6741235575,78.1851498269,3494.8201298570034
2030-07-27 05:00:00,0.0,201.06900576577,245.7524354194,2503.0,0.0,0.6310641,0.0,0.0,0.0,7.8272483289,794.793791707,20.9040410084,67.2622600381,4043.049583610645
2030-07-27 06:00:00,0.0,201.99566397531999,249.5334486616,3509.232207153931,0.0,0.6310641,0.0,0.0,0.0,56.926090752,862.054102898,22.4329814711,67.7962239583,4799.579920162859
2030-07-27 07:00:00,0.0,201.71195561650998,248.3758427067,3678.0,0.0,0.6310641,0.0,0.0,0.0,141.292837071,841.4614914,21.3446450843,72.8794136913,5272.302899359835
2030-07-27 08:00:00,0.0,202.05899120013999,249.7918406698,3678.0,0.0,0.6310641,0.0,0.0,0.0,253.960234319,866.650629216,22.5640158448,70.4484155873,5470.042178919922
2030-07-27 09:00:00,0.0,202.10391987596,249.975161679,3678.0,0.0,0.6310641,0.0,0.0,0.0,403.706494037,869.911720183,23.0838378289,66.8389900771,5503.468979024838
2030-07-27 10:00:00,0.0,202.39728021265,251.17215028430002,3678.0,0.0,0.6310641,0.0,0.0,0.0,614.137004933,891.204908258,22.6759882162,68.3805085438,5530.539941129812
2030-07-27 11:00:00,0.0,202.02220264372,249.64173352400002,3421.7989734289677,0.0,0.6310641,0.0,0.0,0.0,809.9139958,863.980378494,25.3305915386,69.7843776274,5529.17682016716
2030-07-27 12:00:00,0.0,202.34802950071,250.9711942121,3072.83606746255,0.0,0.6310641,0.0,0.0,0.0,958.65719769,887.630107779,28.4441653941,66.3206678437,5441.853934021293
2030-07-27 13:00:00,0.0,202.53015292768,251.7143064858,2725.1609469752784,0.0,0.6310641,0.0,0.0,0.0,1063.46925246,900.849305803,31.3530602233,67.6722881472,5326.198985400784
2030-07-27 14:00:00,0.0,201.82713019156,248.8457857654,2667.7748315823155,0.0,0.6310641,0.0,0.0,0.0,996.402539289,849.821291895,33.0762766793,72.7567017456,5222.374830127079
2030-07-27 15:00:00,0.0,202.13986281661,250.1218184865,2820.081429277952,0.0,0.6310641,0.0,0.0,0.0,830.881231035,872.520592957,33.0545628207,83.4301117504,5234.549437366539
2030-07-27 16:00:00,0.0,202.32999823936998,250.8976218451,2969.044481190296,0.0,0.6310641,0.0,0.0,0.0,638.628006925,886.321331537,33.0801757574,96.5017144097,5221.942029109264
2030-07-27 17:00:00,0.0,202.20352316279,250.3815697188,3168.5748627802514,0.0,0.6310641,0.0,0.0,0.0,415.504773645,877.141298466,31.0190172657,111.408495912,5203.510907883296
2030-07-27 18:00:00,0.0,202.050765665,249.75827828730002,3494.645428603631,0.0,0.6310641,0.0,0.0,0.0,183.987379285,866.053589177,27.1601862287,126.100464703,5232.425431540792
2030-07-27 19:00:00,0.0,202.34803804229,250.971229064,3678.0,0.0,0.6310641,0.0,0.0,0.0,33.6864688053,887.630727758,23.2542672862,122.379800334,5191.713821780871
2030-07-27 20:00:00,0.0,202.45849766885,251.42193387240002,3567.4305498241274,0.0,0.6310641,0.0,0.0,0.0,0.0644469670289,895.648299696,21.8564361013,109.835075576,5015.479764134038
2030-07-27 21:00:00,0.0,201.95045342758,249.3489775396,3033.82349324058,0.0,0.6310641,0.0,0.0,0.0,0.0,858.772552614,20.1710343061,103.734152843,4647.545866259833
2030-07-27 22:00:00,0.0,200.24605079825,242.3945591303,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,735.060648849,22.4933520809,117.124790252,4111.042488680459
2030-07-27 23:00:00,0.0,199.04355101894,237.4880385356,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,647.7787270690001,22.0496252532,118.837894528,3704.4684035708506
2030-07-28 00:00:00,0.0,199.03033720496998,237.4341226418,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,646.819619136,23.4964938881,123.287049537,3957.5405966422472
2030-07-28 01:00:00,0.0,199.03543652426,237.4549292279,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,647.1897467609999,23.8750801724,120.229243526,3913.64882073273
2030-07-28 02:00:00,0.0,199.03527423436,237.4542670417,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,647.177967155,22.9636526347,115.708232463,3845.5049072081006
2030-07-28 03:00:00,0.0,199.03514611076,237.4537442632,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,647.168667466,22.9757115824,117.016847603,3788.3455104814216
2030-07-28 04:00:00,0.0,199.03312175788,237.4454843622,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,647.021732378,23.6369266816,117.057479774,3768.703400322428
2030-07-28 05:00:00,0.0,199.03445424332,237.450921259,2503.0,0.0,0.6310641,0.0,0.0,0.0,7.86491766261,647.118449145,26.1511512344,118.526432316,3921.3947454908266
2030-07-28 06:00:00,0.0,198.08652751613,233.5831267786,2564.2573761666104,0.0,0.6310641,0.0,0.0,0.0,108.374149656,578.314389568,28.8831941834,119.512778447,4374.449322878194
2030-07-28 07:00:00,0.0,198.45232039483,235.0756595204,3117.3028852034604,0.0,0.6310641,0.0,0.0,0.0,329.689853089,604.8650018640001,33.9684670659,119.751364274,4917.258202305906
2030-07-28 08:00:00,0.0,198.79019941182,236.4542962436,3258.807352832451,0.0,0.6310641,0.0,0.0,0.0,523.092106455,629.3895219010001,40.4857080487,115.022941336,5163.3741189975035
2030-07-28 09:00:00,0.0,199.64290467931,239.93356171050002,3190.146586989636,0.0,0.6310641,0.0,0.0,0.0,612.71965428,691.282052561,42.2149348228,115.778027676,5226.488462230987
2030-07-28 10:00:00,0.0,200.50252862122,243.4410572188,3023.7395484968674,0.0,0.6310641,0.0,0.0,0.0,679.313830128,753.67676643,39.5828839103,116.080010241,5205.842550334412
2030-07-28 11:00:00,0.0,201.36206714739,246.948204208,2753.7612816217015,0.0,0.6310641,0.0,0.0,0.0,804.499196129,816.065280507,41.5780761059,126.249096559,5166.213167833992
2030-07-28 12:00:00,0.0,201.70989709734,248.36744339810002,2553.143991047144,0.0,0.6310641,0.0,0.0,0.0,866.398000167,841.312076395,42.587360383,130.517286786,5097.342076690646
2030-07-28 13:00:00,0.0,200.69387694739999,244.2218095476,2563.817015813212,0.0,0.6310641,0.0,0.0,0.0,804.813136462,767.565542067,41.6315813333,134.504613648,5009.809756199709
2030-07-28 14:00:00,0.0,200.81001672022998,244.69569087140002,2514.394053661501,0.0,0.6310641,0.0,0.0,0.0,728.261192285,775.99540022,41.9983511227,139.620314323,4934.362606393151
2030-07-28 15:00:00,0.0,203.31463664883,254.9152098043,2503.0,0.0,0.6310641,0.0,0.0,0.0,589.607649254,957.790062022,42.1089749114,138.225720451,4915.683849278484
2030-07-28 16:00:00,0.0,203.44032590067,255.4280555555,2761.785100670631,0.0,0.6310641,0.0,0.0,0.0,414.899512853,966.913057,46.0244730087,141.335427574,5029.067828487755
2030-07-28 17:00:00,0.0,203.8304366387,257.0198116649,3097.6602757934115,0.0,0.6310641,0.0,0.0,0.0,239.295420768,995.228750282,46.2860997317,147.057515437,5157.0672688593895
2030-07-28 18:00:00,0.0,203.7202332593,256.5701524137,3335.3435418608315,0.0,0.6310641,0.0,0.0,0.0,90.2119994469,987.229777723,46.5026688867,145.566172884,5206.287935390129
2030-07-28 19:00:00,0.0,203.6170254285,256.1490368709,3365.6222499526652,0.0,0.6310641,0.0,0.0,0.0,18.4643498626,979.738568187,46.1016953925,146.68579655,5172.209911323827
2030-07-28 20:00:00,0.0,203.7080956836,256.5206278596,3135.612441910376,0.0,0.6310641,0.0,0.0,0.0,0.0162757613434,986.348787178,46.2372889731,148.845681602,5012.974192301929
2030-07-28 21:00:00,0.0,203.23725853585,254.5994864159,2762.8533537625212,0.0,0.6310641,0.0,0.0,0.0,0.0,952.173669803,46.4305818482,144.828276671,4737.238596400446
2030-07-28 22:00:00,0.0,202.75266091343,252.6221985565,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,916.999765822,47.4997271969,144.778269941,4372.622390232899
2030-07-28 23:00:00,0.0,202.13390079841,250.0974918582,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,872.087847425,45.6718434876,142.12257934,4034.714905650743
2030-07-29 00:00:00,0.0,201.91463006895,249.2028086588,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,856.17235955,44.017589281,138.055983466,3557.6403212045484
2030-07-29 01:00:00,0.0,200.36703364317,242.888201483,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,743.842035248,42.5746029259,131.94621617,3461.7420873739193
2030-07-29 02:00:00,0.0,200.36687135328,242.8875392969,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,743.830255642,39.4954030191,127.835908629,3356.708516171926
2030-07-29 03:00:00,0.0,200.34743073234,242.8082163658,2503.0,0.0,0.6310641,0.0,0.0,0.0,0.0,742.419182821,36.4829821518,114.604008559,3266.996011114611
