snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-02 18:00:00,0.0,137.3081484556,129.33976382781,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,34.3766694022,0.0,4511.9797376890365
2030-01-02 19:00:00,0.0,135.45752259122,127.70214057988001,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,35.9529189076,0.0,4381.691725231402
2030-01-02 20:00:00,0.0,134.79775654859998,127.11831203279,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,37.6634657339,0.0,4141.113845301292
2030-01-02 21:00:00,0.0,135.23603121616998,127.50614233303001,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,200.07,38.530842624,0.0,3839.7473095828454
2030-01-02 22:00:00,0.0,135.70626935033,127.92225718119,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,40.2972244998,0.0,3487.24889257589
2030-01-02 23:00:00,0.0,136.28918881923,128.43808401163,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,41.7884705292,0.0,3185.07890740223
2030-01-03 00:00:00,0.0,142.80380492249998,134.20288336272,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,42.7530092649,0.0,3038.8650893144068
2030-01-03 01:00:00,0.0,142.8613685879,134.25382158771,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,44.0716863012,0.0,2957.91832575345
2030-01-03 02:00:00,0.0,142.7553539716,134.16000900051,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,46.4265970764,0.0,2853.0484561548005
2030-01-03 03:00:00,0.0,142.7763104561,134.17855344376,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,49.382601538,0.0,2761.351466172721
2030-01-03 04:00:00,0.0,142.9917512095,134.36919748103,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,51.5051894089,0.0,2708.4904766414024
2030-01-03 05:00:00,0.0,143.1401753505,134.50053835795,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,54.1515288781,0.0,2799.7895172413832
2030-01-03 06:00:00,0.0,144.8740003079,136.0348042043,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,57.213780226,0.0,3099.132467767372
2030-01-03 07:00:00,0.0,144.8165469882,135.9839636245,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,59.7467936064,0.0,3473.149515206057
2030-01-03 08:00:00,0.0,145.3226842517,136.4318456979,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,65.4077338956,0.0,3780.19025539589
2030-01-03 09:00:00,0.0,144.9975323016,136.1441179606,2139.0,0.0,4.14750012,0.0,0.0,0.0,292.504212363,140.0,69.1372747704,0.0,4011.0601839203955
2030-01-03 10:00:00,0.0,144.87871758589998,136.0389785349,2139.0,0.0,4.14750012,0.0,0.0,0.0,821.002784293,140.0,79.6903245118,0.0,4132.697341714754
2030-01-03 11:00:00,0.0,145.38262954479998,136.484891431,2139.0,0.0,4.14750012,0.0,0.0,0.0,1192.66641308,140.0,79.6908723106,0.0,4189.665068193452
2030-01-03 12:00:00,0.0,145.38516749549999,136.4871372696,2139.0,0.0,4.14750012,0.0,0.0,0.0,1317.66733084,140.0,81.8895593862,0.0,4202.78956745647
2030-01-03 13:00:00,0.0,144.9744884445,136.1237263964,2139.0,0.0,4.14750012,0.0,0.0,0.0,1214.86199398,140.0,85.6793646156,0.0,4169.449631100148
2030-01-03 14:00:00,0.0,144.827121783,135.99332128560002,2139.0,0.0,4.14750012,0.0,0.0,0.0,922.516497506,140.0,89.4852852842,0.0,4138.246540301532
2030-01-03 15:00:00,0.0,145.1696439829,136.2964199985,2139.0,0.0,4.14750012,0.0,0.0,0.0,468.863740044,140.0,88.8237016572,0.0,4198.467216332283
2030-01-03 16:00:00,0.0,145.10305955779998,136.2374992817,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,89.4003957092,0.0,4390.470102676292
2030-01-03 17:00:00,0.0,145.22654557419997,136.3467723525,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,90.4296302085,0.0,4526.187341630108
2030-01-03 18:00:00,0.0,144.80962279649998,135.97783639070002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,93.5903365508,0.0,4513.739328351135
2030-01-03 19:00:00,0.0,144.902129262,136.05969558290002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,100.058794399,0.0,4384.380610198991
2030-01-03 20:00:00,0.0,144.8348183945,136.0001320355,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,103.062422124,0.0,4151.107045034191
2030-01-03 21:00:00,0.0,144.8359310468,136.0011166242,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,104.544167319,0.0,3846.316131112092
2030-01-03 22:00:00,0.0,144.88500728999998,136.044544309,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,104.225540476,0.0,3475.4046549230243
2030-01-03 23:00:00,0.0,144.9228926416,136.0780691472,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,105.041280174,0.0,3155.4650972350037
2030-01-04 00:00:00,0.0,144.87894747279998,136.0391819623,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,104.812853308,0.0,3084.8521534683628
2030-01-04 01:00:00,0.0,144.8972464655,136.05537478460002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,100.297506927,0.0,2998.8682400336447
2030-01-04 02:00:00,0.0,144.8979821033,136.05602575240002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,96.8447906551,0.0,2889.655604479541
2030-01-04 03:00:00,0.0,144.8865705205,136.04592761540002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,92.9042017917,0.0,2797.8735993097184
2030-01-04 04:00:00,0.0,144.9314444321,136.085636647,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,90.6577618284,0.0,2747.625428525377
2030-01-04 05:00:00,0.0,144.94129278449998,136.09435147760001,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,87.2635566759,0.0,2852.416435351186
2030-01-04 06:00:00,0.0,144.93588584589997,136.0895668647,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,82.4361308562,0.0,3158.5343133056526
2030-01-04 07:00:00,0.0,144.0367708183,135.2939378291,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,78.9173597369,0.0,3525.0205252485284
2030-01-04 08:00:00,0.0,144.84185293189998,136.00635691440002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,74.9270351371,0.0,3836.3332786224373
2030-01-04 09:00:00,0.0,145.36433974759998,136.46870674570002,2139.0,0.0,4.14750012,0.0,0.0,0.0,138.179054598,140.0,71.4107769287,0.0,4089.2358438782494
2030-01-04 10:00:00,0.0,145.04589129779998,136.18691095190002,2139.0,0.0,4.14750012,0.0,0.0,0.0,364.65999676,140.0,63.0202796256,0.0,4231.5518274701535
2030-01-04 11:00:00,0.0,144.8957200168,136.05402402660002,2139.0,0.0,4.14750012,0.0,0.0,0.0,507.812199924,140.0,58.0146676414,0.0,4305.321519392192
2030-01-04 12:00:00,0.0,144.86446460169998,136.0263660351,2139.0,0.0,4.14750012,0.0,0.0,0.0,569.66938392,140.0,53.8899194914,0.0,4328.548843235462
2030-01-04 13:00:00,0.0,144.8997660252,136.05760434910002,2139.0,0.0,4.14750012,0.0,0.0,0.0,514.470601598,140.0,48.3015609615,0.0,4296.516015390685
2030-01-04 14:00:00,0.0,144.91115921719998,136.0676862119,2139.0,0.0,4.14750012,0.0,0.0,0.0,370.526636206,140.0,48.1267001931,0.0,4264.010290564091
2030-01-04 15:00:00,0.0,144.9061844659,136.0632840426,2139.0,0.0,4.14750012,0.0,0.0,0.0,182.598871912,140.0,50.2952818045,0.0,4322.974196023406
2030-01-04 16:00:00,0.0,145.2176167692,136.3388712317,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,49.5901636865,0.0,4508.755312969712
2030-01-04 17:00:00,0.0,145.005109372,136.15082292830002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,51.0177638626,0.0,4614.204907845306
2030-01-04 18:00:00,0.0,144.95756877289998,136.1087541386,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,52.5947094124,0.0,4558.667897486648
2030-01-04 19:00:00,0.0,144.930276607,136.08460323580002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,57.4473402306,0.0,4394.946543828263
2030-01-04 20:00:00,0.0,144.8488966647,136.0125899305,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,65.3249806954,0.0,4153.650788941127
2030-01-04 21:00:00,0.0,144.83906670329998,136.0038913742,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,73.5803404371,0.0,3855.2648185876906
2030-01-04 22:00:00,0.0,142.85660533249998,134.24960657165002,2139.0,0.0,4.14750012,0.0,0.0,0.0,0.0,140.0,70.6648730184,0.0,3491.6134716387255
