snapshot,BECCS,Biogas,Biomass,DSR,Hydro,Other RES,PV,Wind,Wind offshore,demand
2030-10-05 18:00:00,0.0,108.5170407226,129.95023229734,0.0,0.42811351,0.0,0.0,3.92479667535,0.0,3985.17680150528
2030-10-05 19:00:00,0.0,107.42466748938,129.64960247531,0.0,0.42811351,0.0,0.0,4.96068630163,0.0,3810.5682650599206
2030-10-05 20:00:00,0.0,106.90546333515,129.50671335305,0.0,0.42811351,0.0,0.0,5.93816436441,0.0,3518.1678250462915
2030-10-05 21:00:00,0.0,106.03204977915,129.26634297971,0.0,0.42811351,0.0,0.0,6.51536230522,0.0,3142.5423652880327
2030-10-05 22:00:00,0.0,106.18971635209,129.30973407748,0.0,0.42811351,0.0,0.0,6.82540726888,0.0,2753.4388969978004
2030-10-05 23:00:00,0.0,105.96665500316,129.24834581604,0.0,0.42811351,0.0,0.0,7.10391289686,0.0,2520.8664878603736
2030-10-06 00:00:00,0.0,106.55837123002,129.41119083875,0.0,0.42811351,0.0,0.0,7.1842347503,0.0,2481.3774652019224
2030-10-06 01:00:00,0.0,106.7948763615,129.47627893632,0.0,0.42811351,0.0,0.0,7.02144193111,0.0,2452.9447212753644
2030-10-06 02:00:00,0.0,105.99381671598,129.25582093594,0.0,0.42811351,0.0,0.0,6.55672464652,0.0,2379.3519429235826
2030-10-06 03:00:00,0.0,105.13698909719,129.02001514474,0.0,0.42811351,0.0,0.0,6.0557890762,0.0,2333.2846829551436
2030-10-06 04:00:00,0.0,104.90865567667,128.95717596718,0.0,0.42811351,0.0,0.0,5.82133431945,0.0,2340.1135860578324
2030-10-06 05:00:00,0.0,105.07014977359,129.00162043006,0.0,0.42811351,0.0,0.0,5.57246457331,0.0,2514.7752380875936
2030-10-06 06:00:00,0.0,105.16353924971,129.02732195837,0.0,0.42811351,0.0,0.0,5.15267909024,0.0,2911.0819749363573
2030-10-06 07:00:00,0.0,104.97712934247,128.97602046587,0.0,0.42811351,0.0,0.733970534667,4.72350413153,0.0,3260.1507786556404
2030-10-06 08:00:00,0.0,105.53436622114,129.12937649709,0.0,0.42811351,0.0,14.8662910869,4.48942464891,0.0,3380.2956742088822
2030-10-06 09:00:00,0.0,106.39242750468,129.36552180266,0.0,0.42811351,0.0,32.608580683,4.32294210708,0.0,3424.4884085128097
2030-10-06 10:00:00,0.0,104.96713349474,128.97326952889,0.0,0.42811351,0.0,54.1781465017,5.14761694744,0.0,3406.775355256558
2030-10-06 11:00:00,0.0,104.87026445136,128.94661039592,0.0,0.42811351,0.0,73.8730406766,5.68461620479,0.0,3391.399955795129
2030-10-06 12:00:00,0.0,105.06418178855,128.999977993,0.0,0.42811351,0.0,101.781396313,6.31521218383,0.0,3352.0802213094257
2030-10-06 13:00:00,0.0,105.16485726761,129.02768468741,0.0,0.42811351,0.0,121.395788031,6.55433325004,0.0,3294.9687543328205
2030-10-06 14:00:00,0.0,105.13004050684,129.01810283729,0.0,0.42811351,0.0,111.412809287,6.89136516413,0.0,3263.7305418119167
2030-10-06 15:00:00,0.0,105.20043320669,129.03747546945,0.0,0.42811351,0.0,84.052737785,7.10770987324,0.0,3311.147704533685
2030-10-06 16:00:00,0.0,106.85475655061,129.49275844171999,0.0,0.42811351,0.0,44.0776913255,6.8895698379,0.0,3477.085334855768
2030-10-06 17:00:00,0.0,107.24538542293,129.60026262142,0.0,0.42811351,0.0,3.56298651974,7.00326666482,0.0,3586.525593888294
2030-10-06 18:00:00,0.0,107.48333510201999,129.66574827,0.0,0.42811351,0.0,0.0,7.1548918153,0.0,3536.6861332853287
2030-10-06 19:00:00,0.0,106.59241826834,129.42056085510998,0.0,0.42811351,0.0,0.0,7.30001082895,0.0,3383.427221364159
2030-10-06 20:00:00,0.0,106.59723694176999,129.42188699246,0.0,0.42811351,0.0,0.0,7.21816780118,0.0,3152.116520386708
2030-10-06 21:00:00,0.0,105.52476050671,129.1267329279,0.0,0.42811351,0.0,0.0,6.9750125107,0.0,2880.441099709562
2030-10-06 22:00:00,0.0,106.6685258938,129.44150628036,0.0,0.42811351,0.0,0.0,7.00103665857,0.0,2608.6807509054834
2030-10-06 23:00:00,0.0,106.42320585862,129.37399225101998,0.0,0.42811351,0.0,0.0,6.61454930622,0.0,2403.4046394208494
2030-10-07 00:00:00,0.0,105.14036322301,129.02094373107,0.0,0.42811351,0.0,0.0,6.44866351112,0.0,2502.569731256812
2030-10-07 01:00:00,0.0,106.73747404603999,129.4604813615,0.0,0.42811351,0.0,0.0,6.09892044434,0.0,2460.8578071890915
2030-10-07 02:00:00,0.0,105.94954185878,129.24363614229,0.0,0.42811351,0.0,0.0,5.57451060276,0.0,2381.7113258211157
2030-10-07 03:00:00,0.0,106.60748584894,129.42470757341,0.0,0.42811351,0.0,0.0,5.01688486269,0.0,2326.421694985458
2030-10-07 04:00:00,0.0,107.07321010897,129.55287860246,0.0,0.42811351,0.0,0.0,4.26639264455,0.0,2333.01598058699
2030-10-07 05:00:00,0.0,108.6176107603,129.97790997343,0.0,0.42811351,0.0,0.0,3.78986815219,0.0,2500.1409004427737
2030-10-07 06:00:00,0.0,110.2779969865,130.43486149925,0.0,0.42811351,0.0,0.0,3.60819561687,0.0,2818.314328595024
2030-10-07 07:00:00,0.0,111.4175025397,130.74846251147,0.0,0.42811351,0.0,27.1693335882,3.54023873679,0.0,3049.3980811663914
2030-10-07 08:00:00,0.0,111.71663988169999,130.83078749266,0.0,0.42811351,0.0,121.058795313,3.62766346245,0.0,3175.1737967474064
2030-10-07 09:00:00,0.0,111.7320448749,130.83502706958998,0.0,0.42811351,0.0,235.348719452,3.73405028772,0.0,3262.048169585096
2030-10-07 10:00:00,0.0,109.6512636601,130.26237949161,0.0,0.42811351,0.0,313.007102023,3.96734569724,0.0,3293.4695882661044
2030-10-07 11:00:00,0.0,109.1343897616,130.12013167427,0.0,0.42811351,0.0,340.38138701,3.89981390347,0.0,3307.3733735949722
2030-10-07 12:00:00,0.0,109.0643766509,130.10086350807,0.0,0.42811351,0.0,323.895865674,3.78725552284,0.0,3297.6103315250266
2030-10-07 13:00:00,0.0,110.32672147209999,130.44827086612,0.0,0.42811351,0.0,265.04437361,3.6385521917,0.0,3277.0125623586623
2030-10-07 14:00:00,0.0,110.9026531167,130.60677184592998,0.0,0.42811351,0.0,183.474657809,3.69841256721,0.0,3283.7857935119246
2030-10-07 15:00:00,0.0,111.5790599015,130.79292438535,0.0,0.42811351,0.0,99.362769351,3.86953691444,0.0,3396.8163252013837
2030-10-07 16:00:00,0.0,111.3209392765,130.72188753165,0.0,0.42811351,0.0,36.0630949085,3.51086524857,0.0,3608.0686500326856
2030-10-07 17:00:00,0.0,111.6750116044,130.8193310589,0.0,0.42811351,0.0,2.67160907465,3.54079891373,0.0,3754.264893471684
2030-10-07 18:00:00,0.0,111.1220872803,130.66716187708,0.0,0.42811351,0.0,0.0,3.71996350709,0.0,3741.6935424018093
2030-10-07 19:00:00,0.0,109.106953901,130.11258110674,0.0,0.42811351,0.0,0.0,3.97765529625,0.0,3598.7044009065953
2030-10-07 20:00:00,0.0,101.82164687843999,128.10760653672,0.0,0.42811351,0.0,0.0,4.21110288845,0.0,3344.2583124149137
2030-10-07 21:00:00,0.0,99.92934222299999,127.586829210364,0.0,0.42811351,0.0,0.0,4.45118787319,0.0,3033.5798624745703
2030-10-07 22:00:00,0.0,99.78034293575,127.545823418713,0.0,0.42811351,0.0,0.0,4.67479925535,0.0,2729.5147288531653
2030-10-07 23:00:00,0.0,99.78366434085,127.54673749587499,0.0,0.42811351,0.0,0.0,4.82251334043,0.0,2506.7914260748494
2030-10-08 00:00:00,0.0,99.78172421850999,127.546203558739,0.0,0.42811351,0.0,0.0,4.96395500815,0.0,2614.0048071302904
2030-10-08 01:00:00,0.0,99.78207217523,127.546299319204,0.0,0.42811351,0.0,0.0,5.07022243361,0.0,2578.374759496926
2030-10-08 02:00:00,0.0,99.78226196981,127.54635155218399,0.0,0.42811351,0.0,0.0,5.31002314648,0.0,2518.9994892706563
2030-10-08 03:00:00,0.0,99.78366434085,127.54673749587499,0.0,0.42811351,0.0,0.0,5.55143591437,0.0,2497.9554923872006
