snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hydro,Nuclear,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-05 21:00:00,0.0,235.5956522023,209.9837585747,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,54.3758302917,208.025433264,4366.503729423274
2030-01-05 22:00:00,0.0,235.6365639682,210.0269084016,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,62.2170311652,197.475076475,3954.01662493124
2030-01-05 23:00:00,0.0,235.4212716911,209.79983865120002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,67.4812294443,169.136083409,3601.0788061389776
2030-01-06 00:00:00,0.0,235.3989230118,209.7762673969,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,74.2301982653,144.440248737,3191.436949441208
2030-01-06 01:00:00,0.0,235.3831269045,209.7596071701,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,81.9541666914,124.614537949,3097.643140967772
2030-01-06 02:00:00,0.0,235.39299377039998,209.7700137988,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,88.058213537,105.825302934,2983.8796428080323
2030-01-06 03:00:00,0.0,235.3670115303,209.7426102112,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,93.8124160695,90.1927056713,2884.302511524402
2030-01-06 04:00:00,0.0,234.8392938387,209.18602394570001,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,101.217773584,76.2798678276,2828.2189831006303
2030-01-06 05:00:00,0.0,234.9318812243,209.28367628520002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,113.611267608,68.491518997,2931.502350234508
2030-01-06 06:00:00,0.0,235.2639187451,209.6338777786,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,125.508973629,61.549620815,3271.0549820638253
2030-01-06 07:00:00,0.0,232.543491552,206.76463076250002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,132.817087143,54.3047045179,3707.5506948868347
2030-01-06 08:00:00,0.0,232.2724187958,206.4787290854,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,139.992528639,48.0834502622,4068.374778010977
2030-01-06 09:00:00,0.0,235.3081752114,209.6805552762,1858.0,0.0,0.057038,1138.1,0.0,192.663475931,640.0,146.094518259,43.4489850761,4332.834548523489
2030-01-06 10:00:00,0.0,235.3294900742,209.70303615970002,1858.0,0.0,0.057038,1138.1,0.0,508.726790094,640.0,156.576658035,26.7569556985,4472.48033198842
2030-01-06 11:00:00,0.0,235.22139544179998,209.58902825590002,1858.0,0.0,0.057038,1138.1,0.0,719.727854792,640.0,150.18497802,15.8771364877,4531.697869395999
2030-01-06 12:00:00,0.0,235.3811656939,209.7575386723,1858.0,0.0,0.057038,1138.1,0.0,802.975989554,640.0,143.882566267,11.7227006722,4545.018264204225
2030-01-06 13:00:00,0.0,235.4280067013,209.8069420973,1858.0,0.0,0.057038,1138.1,0.0,771.457959742,640.0,136.495768514,14.3867387732,4511.964608774273
2030-01-06 14:00:00,0.0,235.1855007263,209.5511699351,1858.0,0.0,0.057038,1138.1,0.0,615.000704527,640.0,123.249078924,18.0756067016,4483.043010711402
2030-01-06 15:00:00,0.0,236.096490666,210.5119951955,1858.0,0.0,0.057038,1138.1,0.0,341.91209733,640.0,108.070401305,22.8779443003,4552.194618340885
2030-01-06 16:00:00,0.0,236.1270490642,210.544225278,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,96.7549735736,30.3365973267,4767.357527135739
2030-01-06 17:00:00,0.0,236.272847591,210.69799965180002,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,84.1724167531,35.5872172389,4917.831076456662
2030-01-06 18:00:00,0.0,236.3485442401,210.7778372541,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,71.0478858938,42.4320442234,4908.648969030394
2030-01-06 19:00:00,0.0,236.3237782546,210.7517164559,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,60.2252128956,50.0563898666,4773.774442458909
2030-01-06 20:00:00,0.0,236.2486745297,210.6725042134,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,52.4512714238,62.4497030135,4520.503778665248
2030-01-06 21:00:00,0.0,236.3488635069,210.7781739863,1858.0,0.0,0.057038,1138.1,0.0,0.0,640.0,44.9043393867,72.4890816241,4162.816196530864
