snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hard coal,Hydro,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-30 15:00:00,0.0,115.0217656281,2191.4604123011,1200.0,0.0,0.0,1.97978176,0.0,210.019913062,2629.293830123,408.257306349,1544.08223913,4271.8873348886955
2030-01-30 16:00:00,0.0,115.9247022945,2193.7516933089,1200.0,0.0,0.0,1.97978176,0.0,71.5194873209,2683.960514227,411.49563183,1639.85363257,4465.767401011476
2030-01-30 17:00:00,0.0,116.1622379321,2194.3544608288003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2698.341684186,411.448065319,1762.62761009,4602.8705045070055
2030-01-30 18:00:00,0.0,116.1908395335,2194.4270399016,1200.0,0.0,0.0,1.97978176,0.0,0.0,2700.073316943,411.402511967,1777.88506104,4587.530501757928
2030-01-30 19:00:00,0.0,116.15250544269999,2194.3297637832,1200.0,0.0,0.0,1.97978176,0.0,0.0,2697.7524480399998,410.190246749,1780.139576,4464.801454786418
2030-01-30 20:00:00,0.0,116.1766380439,2194.3910023759004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2699.213513178,404.242791555,1779.55725643,4236.230463760978
2030-01-30 21:00:00,0.0,116.1797332404,2194.3988567084,1200.0,0.0,0.0,1.97978176,0.0,0.0,2699.400906306,397.172687766,1778.60268701,3912.843591522967
2030-01-30 22:00:00,0.0,115.7965247475,2193.4264315381,1200.0,0.0,0.0,1.97978176,0.0,0.0,2676.200234096,384.576750558,1772.52905439,3506.476687655643
2030-01-30 23:00:00,0.0,115.80748207399999,2193.4542367153003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2676.863625812,386.928994701,1758.28710722,3155.400086257185
2030-01-31 00:00:00,0.0,115.7018647021,2193.1862233682,1200.0,0.0,0.0,1.97978176,0.0,0.0,2670.469211102,380.9376978,1723.57000317,3126.7772289767213
2030-01-31 01:00:00,0.0,115.5305530271,2192.7515049631,1200.0,0.0,0.0,1.97978176,0.0,0.0,2660.0974524040003,371.451050515,1694.81545954,3059.8780688178017
2030-01-31 02:00:00,0.0,115.62059510559999,2192.9799946369003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2665.5488888600003,358.356782139,1666.49270665,2968.061762406034
2030-01-31 03:00:00,0.0,115.4863430286,2192.6393182134,1200.0,0.0,0.0,1.97978176,0.0,0.0,2657.420837189,353.859367281,1642.6719075,2891.767872710534
2030-01-31 04:00:00,0.0,115.67703692309999,2193.1232207008,1200.0,0.0,0.0,1.97978176,0.0,0.0,2668.966057668,355.720359902,1634.66341857,2867.289395128409
2030-01-31 05:00:00,0.0,115.53522064949999,2192.7633494646,1200.0,0.0,0.0,1.97978176,0.0,0.0,2660.38004525,356.899767044,1638.8934786,3045.865831901866
2030-01-31 06:00:00,0.0,115.7496167971,2193.3073984985003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2673.360276208,355.718194177,1627.83715094,3510.170912346495
2030-01-31 07:00:00,0.0,115.5505476651,2192.8022431113,1200.0,0.0,0.0,1.97978176,0.0,0.0,2661.30799197,352.546726811,1602.34539239,4019.2314100574217
2030-01-31 08:00:00,0.0,115.01166899789999,2191.4347912164003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2628.682547726,351.017901349,1564.75230607,4288.3423327565615
2030-01-31 09:00:00,0.0,115.14489486,2191.7728635296003,1200.0,0.0,0.0,1.97978176,0.0,113.113045721,2636.748469056,354.239927241,1524.6340992,4401.230050478717
2030-01-31 10:00:00,0.0,115.7652086423,2193.3469641736,1200.0,0.0,0.0,1.97978176,0.0,259.105854206,2674.304256564,368.20851515,1483.22521056,4422.534470334901
2030-01-31 11:00:00,0.0,114.8742389653,2191.0860504514003,1200.0,0.0,0.0,1.97978176,0.0,392.701279704,2620.362092415,387.123291152,1459.14821765,4414.427030968578
2030-01-31 12:00:00,0.0,114.7347068473,2190.7319754607,1200.0,0.0,0.0,1.97978176,0.0,480.195594125,2611.914370114,398.519872229,1426.19202398,4373.28543403578
2030-01-31 13:00:00,0.0,114.7186846539,2190.6913177393003,1200.0,0.0,0.0,1.97978176,0.0,506.810067987,2610.944335098,398.068198784,1386.27511507,4310.251152713929
2030-01-31 14:00:00,0.0,115.60311634909999,2192.9356407591004,1200.0,0.0,0.0,1.97978176,0.0,438.909089781,2664.490668842,401.510470232,1354.23256995,4265.369659227429
2030-01-31 15:00:00,0.0,114.866409939,2191.0661836103,1200.0,0.0,0.0,1.97978176,0.0,298.799884404,2619.888098033,404.046259631,1327.32807369,4315.406330047549
2030-01-31 16:00:00,0.0,115.3380880843,2192.2631082855,1200.0,0.0,0.0,1.97978176,0.0,132.403466078,2648.44500698,401.377057457,1361.50097589,4504.714834138032
2030-01-31 17:00:00,0.0,116.0610564568,2194.0977039583004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2692.215832889,400.128956289,1428.9723923,4659.174886421657
2030-01-31 18:00:00,0.0,115.0032275531,2191.4133703094003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2628.171475559,395.778668129,1480.8040007,4683.260640680117
2030-01-31 19:00:00,0.0,114.6767091556,2190.5848012296,1200.0,0.0,0.0,1.97978176,0.0,0.0,2608.403003692,393.369217784,1548.09401516,4594.308807870065
2030-01-31 20:00:00,0.0,115.9719081783,2193.8714823806004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2686.818509957,393.073550765,1609.06261042,4374.233877271484
2030-01-31 21:00:00,0.0,114.67881124089999,2190.5901354555003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2608.530270682,386.336549393,1658.07958628,4041.0114189524993
2030-01-31 22:00:00,0.0,114.8179461144,2190.9432024036,1200.0,0.0,0.0,1.97978176,0.0,0.0,2616.953942528,379.852607356,1750.66471794,3619.357021304165
2030-01-31 23:00:00,0.0,113.6810159068,2188.0581422564,1200.0,0.0,0.0,1.97978176,0.0,0.0,2548.120538356,365.734671823,1766.98620382,3251.0003201802515
2030-02-01 00:00:00,0.0,113.2959701583,2187.0810548886,1200.0,0.0,0.0,1.97978176,0.0,0.0,2524.808632792,342.256798506,1771.587431,3130.694069813438
2030-02-01 01:00:00,0.0,113.9765326842,2188.8080420055003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2566.012072635,325.805714271,1771.54194255,3052.5462306672957
2030-02-01 02:00:00,0.0,112.39477143629999,2184.7941840675003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2470.2471694289998,314.271096434,1767.75122278,2960.4988300991936
2030-02-01 03:00:00,0.0,112.00744153219999,2183.8113004544,1200.0,0.0,0.0,1.97978176,0.0,0.0,2446.7969737490002,304.494353253,1762.30173006,2884.286985666297
2030-02-01 04:00:00,0.0,112.07169582419999,2183.9743513576,1200.0,0.0,0.0,1.97978176,0.0,0.0,2450.687134837,302.88152993,1766.34778011,2865.2735430262273
2030-02-01 05:00:00,0.0,114.5897291698,2190.3640818849003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2603.136956159,302.928433006,1769.37028742,3073.790757481778
2030-02-01 06:00:00,0.0,115.6571581481,2193.0727765651,1200.0,0.0,0.0,1.97978176,0.0,0.0,2667.7625328169997,300.206066482,1772.60580831,3563.846290563104
2030-02-01 07:00:00,0.0,115.2783027925,2192.1113978624003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2644.825413511,294.849662678,1776.14448488,4081.4250009217903
2030-02-01 08:00:00,0.0,115.5793313369,2192.8752842037,1200.0,0.0,0.0,1.97978176,0.0,0.0,2663.050647852,292.45673457,1777.53048752,4358.227393505852
2030-02-01 09:00:00,0.0,115.26153576569999,2192.0688500610004,1200.0,0.0,0.0,1.97978176,0.0,70.4984328327,2643.810283891,277.223030091,1777.17771864,4473.767908052204
2030-02-01 10:00:00,0.0,115.45267656029999,2192.5538865964,1200.0,0.0,0.0,1.97978176,0.0,166.810096171,2655.382561132,260.738615271,1777.2340576,4502.7298857514315
2030-02-01 11:00:00,0.0,115.3486978219,2192.2900314254002,1200.0,0.0,0.0,1.97978176,0.0,234.08407347,2649.087354548,273.505409591,1778.39012247,4501.252524056142
2030-02-01 12:00:00,0.0,115.49266583629999,2192.6553628927,1200.0,0.0,0.0,1.97978176,0.0,242.156782044,2657.803640263,266.828404561,1770.93438229,4466.609732374211
2030-02-01 13:00:00,0.0,115.7537051047,2193.3177729377003,1200.0,0.0,0.0,1.97978176,0.0,229.360032932,2673.607795473,259.223329758,1769.6364385,4413.0798477566195
2030-02-01 14:00:00,0.0,115.2317424309,2191.9932468602,1200.0,0.0,0.0,1.97978176,0.0,204.347798939,2642.00649977,252.029361466,1762.25159206,4379.443204478423
2030-02-01 15:00:00,0.0,114.8828293768,2191.1078493744003,1200.0,0.0,0.0,1.97978176,0.0,175.812979767,2620.882183505,236.554174371,1765.93259747,4448.960702451246
2030-02-01 16:00:00,0.0,115.064684582,2191.5693229121002,1200.0,0.0,0.0,1.97978176,0.0,112.28954062,2631.89228136,231.268864225,1766.37719615,4645.686645249552
2030-02-01 17:00:00,0.0,114.9793597815,2191.3528037452,1200.0,0.0,0.0,1.97978176,0.0,0.0,2626.726444057,238.917842462,1771.08234366,4777.602300274837
2030-02-01 18:00:00,0.0,114.8473587565,2191.0178395635003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2618.734678298,243.48705177,1775.05066031,4776.549386071419
2030-02-01 19:00:00,0.0,114.8660292463,2191.0652175694004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2619.86504968,242.883119225,1776.12351389,4676.6045820092595
2030-02-01 20:00:00,0.0,114.9887777857,2191.376702757,1200.0,0.0,0.0,1.97978176,0.0,0.0,2627.29664026,235.474591813,1774.31057872,4466.980303476972
2030-02-01 21:00:00,0.0,115.0478678997,2191.5266491054003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2630.874145434,218.147649143,1765.97012889,4134.874481182029
2030-02-01 22:00:00,0.0,115.08443094219999,2191.6194310336,1200.0,0.0,0.0,1.97978176,0.0,0.0,2633.087789392,191.714569644,1772.34654229,3693.0533579856206
2030-02-01 23:00:00,0.0,115.0419423365,2191.5116124688,1200.0,0.0,0.0,1.97978176,0.0,0.0,2630.515392814,172.981212884,1763.06115328,3311.585276929164
2030-02-02 00:00:00,0.0,114.14504709619999,2189.2356621100002,1200.0,0.0,0.0,1.97978176,0.0,0.0,2576.214476046,154.268817661,1749.29193017,3106.0569713902787
2030-02-02 01:00:00,0.0,113.78919881579999,2188.3326658791,1200.0,0.0,0.0,1.97978176,0.0,0.0,2554.670278921,150.497572959,1747.54154273,3031.7710027549087
2030-02-02 02:00:00,0.0,114.2166007553,2189.4172357975003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2580.546564244,157.517256367,1745.95181702,2936.1029447480896
2030-02-02 03:00:00,0.0,114.02716480149999,2188.9365254452,1200.0,0.0,0.0,1.97978176,0.0,0.0,2569.0775035389997,168.399558577,1740.49734071,2857.2648314592384
2030-02-02 04:00:00,0.0,114.2000489026,2189.3752340192,1200.0,0.0,0.0,1.97978176,0.0,0.0,2579.5444619540003,174.851648922,1750.67107788,2835.6341449420993
2030-02-02 05:00:00,0.0,112.6198766325,2185.3654082519,1200.0,0.0,0.0,1.97978176,0.0,0.0,2483.875760568,188.345382176,1759.42991313,3035.849746243164
2030-02-02 06:00:00,0.0,114.18478809439999,2189.3365083796,1200.0,0.0,0.0,1.97978176,0.0,0.0,2578.620523644,194.565073714,1759.92737592,3524.5337560179587
2030-02-02 07:00:00,0.0,115.50127279969999,2192.6772038174004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2658.324733454,205.783630507,1754.87764366,4048.719844858358
2030-02-02 08:00:00,0.0,115.2573978026,2192.0583496165,1200.0,0.0,0.0,1.97978176,0.0,0.196273422858,2643.5597583179997,209.411264258,1740.6526815,4336.665351525092
2030-02-02 09:00:00,0.0,113.9548663091,2188.7530616778004,1200.0,0.0,0.0,1.97978176,0.0,175.020874032,2564.700320738,219.577334812,1714.32237094,4466.503073532825
2030-02-02 10:00:00,0.0,115.1790744358,2191.8595972017,1200.0,0.0,0.0,1.97978176,0.0,325.103464328,2638.817810284,214.90269866,1674.16936942,4503.002822991694
2030-02-02 11:00:00,0.0,115.2228375342,2191.9706499034,1200.0,0.0,0.0,1.97978176,0.0,380.232085288,2641.467368738,247.967955723,1636.81841748,4503.508495293545
2030-02-02 12:00:00,0.0,113.00075131419999,2186.3319111715,1200.0,0.0,0.0,1.97978176,0.0,366.867186189,2506.935136355,263.668138,1574.73346468,4465.452894171493
2030-02-02 13:00:00,0.0,111.9486659033,2183.6621521398,1200.0,0.0,0.0,1.97978176,0.0,319.780308826,2443.238508518,260.749319772,1527.18811265,4402.247958703425
2030-02-02 14:00:00,0.0,112.9413798187,2186.1812507929003,1200.0,0.0,0.0,1.97978176,0.0,211.105967265,2503.340595442,261.44468672,1525.06479679,4355.910708774122
2030-02-02 15:00:00,0.0,115.41189279529999,2192.4503942148003,1200.0,0.0,0.0,1.97978176,0.0,103.528635304,2652.9133810900003,282.717271728,1569.24835154,4409.672508000674
2030-02-02 16:00:00,0.0,115.39952856139999,2192.4190188864,1200.0,0.0,0.0,1.97978176,0.0,32.3704870603,2652.1648106800003,299.494444913,1617.90512622,4598.288003106361
2030-02-02 17:00:00,0.0,116.5478795473,2195.3330602606,1200.0,0.0,0.0,1.97978176,0.0,0.0,2721.689665432,296.215256313,1642.32504046,4741.3147745619035
2030-02-02 18:00:00,0.0,116.2628235407,2194.6097056353,1200.0,0.0,0.0,1.97978176,0.0,0.0,2704.4314598,296.57556901,1621.86277795,4753.629221510353
2030-02-02 19:00:00,0.0,116.59457232369999,2195.4515472771,1200.0,0.0,0.0,1.97978176,0.0,0.0,2724.516595991,302.551511682,1574.86473219,4655.134977691033
2030-02-02 20:00:00,0.0,116.63055605139999,2195.542859143,1200.0,0.0,0.0,1.97978176,0.0,0.0,2726.695166368,311.000274437,1528.83680398,4429.218971363461
2030-02-02 21:00:00,0.0,116.5825887823,2195.4211379896,1200.0,0.0,0.0,1.97978176,0.0,0.0,2723.791073933,321.771518577,1490.91888966,4082.2213869374673
2030-02-02 22:00:00,0.0,115.72483867359999,2193.2445218364,1200.0,0.0,0.0,1.97978176,0.0,0.0,2671.8601290799998,322.399638283,1535.72933928,3636.3023763581955
2030-02-02 23:00:00,0.0,115.1424948414,2191.7667732718,1200.0,0.0,0.0,1.97978176,0.0,0.0,2636.603164224,333.529249849,1506.22928392,3250.220069732887
2030-02-03 00:00:00,0.0,115.17488681699999,2191.8489707518,1200.0,0.0,0.0,1.97978176,0.0,0.0,2638.564278404,342.233433046,1411.85212483,3410.6319588500173
2030-02-03 01:00:00,0.0,115.0184718094,2191.4520539472,1200.0,0.0,0.0,1.97978176,0.0,0.0,2629.094411768,344.272818131,1376.151046,3348.1090929983975
2030-02-03 02:00:00,0.0,114.8734941319,2191.0841603714002,1200.0,0.0,0.0,1.97978176,0.0,0.0,2620.316997813,348.193287064,1347.90011318,3248.569866017711
2030-02-03 03:00:00,0.0,115.7411753522,2193.2859775916,1200.0,0.0,0.0,1.97978176,0.0,0.0,2672.84920404,352.425226945,1255.91632523,3156.8254859528265
2030-02-03 04:00:00,0.0,112.5096081901,2185.0855924051,1200.0,0.0,0.0,1.97978176,0.0,0.0,2477.1997551140003,354.052576465,1171.95811123,3077.8558267595995
2030-02-03 05:00:00,0.0,111.4813905508,2182.4763999376,1200.0,0.0,0.0,1.97978176,0.0,0.0,2414.94815878,356.188625945,1012.70533984,3054.096612646303
2030-02-03 06:00:00,0.0,111.5113328523,2182.5523811545,1200.0,0.0,0.0,1.97978176,0.0,0.0,2416.760961822,359.028533994,868.59331928,3247.908307716914
2030-02-03 07:00:00,0.0,110.46629853069999,2179.9005148802003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2353.491229561,361.363800606,789.146912877,3607.41861514265
2030-02-03 08:00:00,0.0,115.16656123519999,2191.8278438574002,1200.0,0.0,0.0,1.97978176,0.0,7.07257283813,2638.0602209529998,361.906141911,699.723962721,3905.5957130245256
2030-02-03 09:00:00,0.0,115.25488192099999,2192.0519653462,1200.0,0.0,0.0,1.97978176,0.0,241.753901524,2643.4074387709998,358.335878571,674.441609776,4130.39453635964
2030-02-03 10:00:00,0.0,115.51211426319999,2192.7047149822,1200.0,0.0,0.0,1.97978176,0.0,431.505683961,2658.981110453,341.151974442,814.787817841,4231.158425626796
2030-02-03 11:00:00,0.0,113.3035674586,2187.1003337049,1200.0,0.0,0.0,1.97978176,0.0,569.278417174,2525.268597744,337.13535516,799.883192767,4268.595952437229
2030-02-03 12:00:00,0.0,111.78778189549999,2183.253894855,1200.0,0.0,0.0,1.97978176,0.0,644.815341128,2433.498074263,330.092937456,832.584932337,4279.296569070258
2030-02-03 13:00:00,0.0,111.89336616359999,2183.5218241986004,1200.0,0.0,0.0,1.97978176,0.0,612.391419601,2439.890484769,317.62157628,839.090464691,4245.28087667883
2030-02-03 14:00:00,0.0,111.12946505949999,2181.5833581281004,1200.0,0.0,0.0,1.97978176,0.0,492.372616883,2393.641459898,290.577254879,810.137882187,4212.568063057554
2030-02-03 15:00:00,0.0,111.86936597719999,2183.4609216201,1200.0,0.0,0.0,1.97978176,0.0,343.734678656,2438.437436449,266.837987208,830.283590451,4244.804467187309
2030-02-03 16:00:00,0.0,115.4070431025,2192.4380876937003,1200.0,0.0,0.0,1.97978176,0.0,167.638805037,2652.619765119,238.124410095,848.117651754,4444.412113092478
2030-02-03 17:00:00,0.0,116.39452663239999,2194.943913785,1200.0,0.0,0.0,1.97978176,0.0,0.0,2712.405187718,216.221877167,852.466661036,4631.8795214901265
2030-02-03 18:00:00,0.0,115.8877420075,2193.6579033381004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2681.722819814,200.116768291,837.799979486,4660.403377487048
2030-02-03 19:00:00,0.0,115.7784501244,2193.3805655962,1200.0,0.0,0.0,1.97978176,0.0,0.0,2675.105938396,177.709329098,826.892337694,4555.211505397152
2030-02-03 20:00:00,0.0,115.2445039093,2192.0256302312,1200.0,0.0,0.0,1.97978176,0.0,0.0,2642.7791206350003,149.570659018,809.308225408,4325.5971721155975
2030-02-03 21:00:00,0.0,111.67805966419999,2182.9754650669,1200.0,0.0,0.0,1.97978176,0.0,0.0,2426.8551381859997,123.442168557,796.381688389,4040.2834039889926
2030-02-03 22:00:00,0.0,109.5208236029,2177.5012893022003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2296.249142573,104.714292363,776.932968859,3735.8462525704294
2030-02-03 23:00:00,0.0,103.68498794269999,2162.6923443238,1200.0,0.0,0.0,1.97978176,0.0,0.0,1942.9289193969998,92.3900912282,789.640108119,3452.3525218525906
2030-02-04 00:00:00,0.0,102.20396127014,2158.9341092083,1200.0,0.0,0.0,1.97978176,0.0,0.0,1853.262810725,80.1053940828,791.271463594,3172.785477402982
2030-02-04 01:00:00,0.0,102.37722606381,2159.3737838232,1200.0,0.0,0.0,1.97978176,0.0,0.0,1863.752817493,70.1909938843,774.07528009,3103.9051976363835
2030-02-04 02:00:00,0.0,104.3991672814,2164.5046370523,1200.0,0.0,0.0,1.97978176,0.0,0.0,1986.1676289900001,62.2865986237,751.670639864,2997.1019565889437
2030-02-04 03:00:00,0.0,104.5932874095,2164.9972339078004,1200.0,0.0,0.0,1.97978176,0.0,0.0,1997.920284643,58.1693017109,678.783426318,2900.3243731475095
2030-02-04 04:00:00,0.0,104.5543243483,2164.8983617217,1200.0,0.0,0.0,1.97978176,0.0,0.0,1995.561335853,53.163734019,527.600934903,2837.171946647508
2030-02-04 05:00:00,0.0,105.2933645697,2166.7737411212,1200.0,0.0,0.0,1.97978176,0.0,0.0,2040.305203085,47.3505200665,394.742589179,2840.291581015922
2030-02-04 06:00:00,0.0,108.7665722289,2175.5873102685,1200.0,0.0,0.0,1.97978176,0.0,0.0,2250.584343337,45.3512888365,353.434139768,2961.389294682656
2030-02-04 07:00:00,0.0,114.74660762939999,2190.7621747392,1200.0,0.0,0.0,1.97978176,0.0,0.0,2612.63488166,44.4532080124,373.627049548,3161.949212602449
2030-02-04 08:00:00,0.0,115.933077532,2193.7729462087,1200.0,0.0,0.0,1.97978176,0.0,16.037520764,2684.467577986,46.1257919325,430.817016821,3471.3361547139143
2030-02-04 09:00:00,0.0,115.0769826085,2191.6005302334,1200.0,0.0,0.0,1.97978176,0.0,244.109161676,2632.636843361,49.454808504,548.76495951,3780.2743092389355
2030-02-04 10:00:00,0.0,115.3702317822,2192.3446757389,1200.0,0.0,0.0,1.97978176,0.0,417.453302421,2650.391089627,54.4407154706,732.941690589,3973.1331853265046
2030-02-04 11:00:00,0.0,115.332394247,2192.2486596738,1200.0,0.0,0.0,1.97978176,0.0,515.308065407,2648.100283793,65.8357286349,766.695637464,4065.617887144286
2030-02-04 12:00:00,0.0,115.81767801519999,2193.4801098107,1200.0,0.0,0.0,1.97978176,0.0,540.265328001,2677.480920823,80.0330763566,775.335499679,4105.234809613692
2030-02-04 13:00:00,0.0,115.2540377765,2192.0498232555,1200.0,0.0,0.0,1.97978176,0.0,513.897324367,2643.356331553,93.7713109391,800.307167686,4087.23298506153
2030-02-04 14:00:00,0.0,111.8630431695,2183.4448769408,1200.0,0.0,0.0,1.97978176,0.0,425.47352468,2438.054633374,112.258944248,807.364215419,4059.92941560374
2030-02-04 15:00:00,0.0,111.8046482333,2183.2966946671,1200.0,0.0,0.0,1.97978176,0.0,278.912074854,2434.519216496,122.508658292,796.774891979,4115.120169820645
2030-02-04 16:00:00,0.0,112.7513314464,2185.6989863749,1200.0,0.0,0.0,1.97978176,0.0,118.10226344,2491.834456952,134.707150418,781.734106501,4290.21788745969
2030-02-04 17:00:00,0.0,114.7624643042,2190.8024124428002,1200.0,0.0,0.0,1.97978176,0.0,0.0,2613.594895654,143.03123926,770.837911216,4469.9899971934965
2030-02-04 18:00:00,0.0,114.42603134699999,2189.9486842978004,1200.0,0.0,0.0,1.97978176,0.0,0.0,2593.226164515,149.721024448,763.577946025,4524.784746276233
2030-02-04 19:00:00,0.0,114.7942438613,2190.8830558571003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2615.51893205,153.839991616,758.614694043,4421.1457175232235
2030-02-04 20:00:00,0.0,116.3405179371,2194.8068619825003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2709.135327948,152.041792177,777.949821889,4154.059124936733
2030-02-04 21:00:00,0.0,116.4751838104,2195.1485884504,1200.0,0.0,0.0,1.97978176,0.0,0.0,2717.288432175,148.36327721,802.619344598,3824.000878912178
2030-02-04 22:00:00,0.0,113.6993884632,2188.1047642303,1200.0,0.0,0.0,1.97978176,0.0,0.0,2549.2328718979998,139.514458798,807.510714072,3495.0105887225195
2030-02-04 23:00:00,0.0,115.08578819419999,2191.6228751794,1200.0,0.0,0.0,1.97978176,0.0,0.0,2633.16996178,144.678309541,835.097472333,3215.4055299679044
2030-02-05 00:00:00,0.0,114.7797113347,2190.8461782958,1200.0,0.0,0.0,1.97978176,0.0,0.0,2614.639086239,140.602686852,865.599229911,3100.658393110933
2030-02-05 01:00:00,0.0,115.85831281349999,2193.5832241763,1200.0,0.0,0.0,1.97978176,0.0,0.0,2679.941081944,133.588268746,887.843111718,3016.170643039167
2030-02-05 02:00:00,0.0,115.5932017894,2192.9104816939002,1200.0,0.0,0.0,1.97978176,0.0,0.0,2663.890409571,129.559079128,960.722218659,2916.6289547006027
2030-02-05 03:00:00,0.0,114.2360988377,2189.4667138923,1200.0,0.0,0.0,1.97978176,0.0,0.0,2581.727040742,140.236807531,1086.17219317,2840.6966111289776
2030-02-05 04:00:00,0.0,115.2919580709,2192.1460493295003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2645.652147899,149.833740598,1228.08755183,2837.6207342339517
2030-02-05 05:00:00,0.0,114.9441208872,2191.2633819593,1200.0,0.0,0.0,1.97978176,0.0,0.0,2624.592968282,155.938987465,1404.12355532,3103.1760887360424
2030-02-05 06:00:00,0.0,116.3335330553,2194.7891372321,1200.0,0.0,0.0,1.97978176,0.0,0.0,2708.7124407809997,155.593006853,1471.92929935,3644.4325149138385
2030-02-05 07:00:00,0.0,116.5889115901,2195.4371826689003,1200.0,0.0,0.0,1.97978176,0.0,0.0,2724.173877008,161.449326196,1491.38928124,4160.207049947862
2030-02-05 08:00:00,0.0,116.23503298009999,2194.5391846496,1200.0,0.0,0.0,1.97978176,0.0,0.211170221875,2702.748930056,163.777131058,1454.17508987,4444.288771714363
2030-02-05 09:00:00,0.0,115.4117603805,2192.4500582006003,1200.0,0.0,0.0,1.97978176,0.0,46.291313298,2652.905364272,156.437599803,1426.22157937,4584.808513428934
2030-02-05 10:00:00,0.0,115.50206728859999,2192.6792199028,1200.0,0.0,0.0,1.97978176,0.0,118.505796923,2658.372834364,157.259007769,1296.98131442,4639.264689061325
2030-02-05 11:00:00,0.0,115.47743813189999,2192.6167212567,1200.0,0.0,0.0,1.97978176,0.0,178.094225836,2656.881706157,155.08297504,1204.72797671,4656.67305288065
2030-02-05 12:00:00,0.0,115.4772560615,2192.6162592371,1200.0,0.0,0.0,1.97978176,0.0,192.380579307,2656.8706830319998,143.031894171,1156.85340458,4626.855616576672
2030-02-05 13:00:00,0.0,115.4226680514,2192.4777373724,1200.0,0.0,0.0,1.97978176,0.0,170.900813549,2653.56574968,132.435443458,1096.79709796,4569.440341806362
2030-02-05 14:00:00,0.0,115.30925475699999,2192.1899411878003,1200.0,0.0,0.0,1.97978176,0.0,140.673588601,2646.699344791,123.667426153,1018.9781487,4530.9791636028385
2030-02-05 15:00:00,0.0,115.38807467929999,2192.3899536559,1200.0,0.0,0.0,1.97978176,0.0,98.4296506323,2651.4713558949998,108.423056763,965.530891958,4606.637475997366
2030-02-05 16:00:00,0.0,113.6620805873,2188.0100922221,1200.0,0.0,0.0,1.97978176,0.0,38.9620002506,2546.9741333370002,98.1727091856,937.533207107,4797.916707295599
2030-02-05 17:00:00,0.0,115.26261163619999,2192.0715801766,1200.0,0.0,0.0,1.97978176,0.0,0.0,2643.87542054,96.8298534827,914.942314746,4898.876137771961
2030-02-05 18:00:00,0.0,115.119504318,2191.7084328017,1200.0,0.0,0.0,1.97978176,0.0,0.0,2635.211244144,97.405478165,895.586838741,4856.836145213649
2030-02-05 19:00:00,0.0,115.88229644799999,2193.6440847530002,1200.0,0.0,0.0,1.97978176,0.0,0.0,2681.393128162,100.218029014,893.567785432,4716.299720962347
2030-02-05 20:00:00,0.0,114.8005170135,2190.898974531,1200.0,0.0,0.0,1.97978176,0.0,0.0,2615.898728818,105.630060648,894.174394222,4478.95727091191
2030-02-05 21:00:00,0.0,115.1729999058,2191.8441825491,1200.0,0.0,0.0,1.97978176,0.0,0.0,2638.450038743,114.134820836,877.21824777,4120.954955412836
2030-02-05 22:00:00,0.0,112.3709367685,2184.7337015068,1200.0,0.0,0.0,1.97978176,0.0,0.0,2468.804142132,123.695945174,852.603047789,3653.2047943914627
2030-02-05 23:00:00,0.0,109.06079796179999,2176.333933879,1200.0,0.0,0.0,1.97978176,0.0,0.0,2268.397713638,131.396453912,835.842733302,3267.323772143743
2030-02-06 00:00:00,0.0,109.0430543757,2176.2889079727,1200.0,0.0,0.0,1.97978176,0.0,0.0,2267.3234599830002,134.255556919,818.204894024,3180.8778751378272
2030-02-06 01:00:00,0.0,112.5215089722,2185.1157916837,1200.0,0.0,0.0,1.97978176,0.0,0.0,2477.92026666,137.786620032,791.836364272,3108.0441076505485
2030-02-06 02:00:00,0.0,112.6276063477,2185.3850230824,1200.0,0.0,0.0,1.97978176,0.0,0.0,2484.343742337,147.854855417,774.82592646,3011.295513535235
2030-02-06 03:00:00,0.0,111.4547089643,2182.408693071,1200.0,0.0,0.0,1.97978176,0.0,0.0,2413.332769889,164.765055431,786.554056101,2933.6749519434275
